source,target,type,weight
Kriptohaberrr,ecb,tweet,1.0
Sham4713,ecb,tweet,1.0
Sham4713,cswarketatora,mention,0.5
Sham4713,ecb,mention,0.5
ShardCapital,ecb,tweet,1.0
ShardCapital,Bill_Blain,mention,0.5
ShardCapital,CapX,mention,0.5
Westervangaal,ecb,tweet,1.0
Ingebor86819518,ecb,tweet,1.0
Ingebor86819518,sazendrick,mention,0.5
Ingebor86819518,ADnl,mention,0.5
47leakiM,ecb,tweet,1.0
47leakiM,financialjuice1,mention,0.5
Kaizen__8,ecb,tweet,1.0
forextrader95,ecb,tweet,1.0
EuroConOfficial,ecb,tweet,1.0
ThinkingAboutV,ecb,tweet,1.0
DjaniEfendi,ecb,tweet,1.0
PhraAthit,Lars_Feld,mention,0.5
BTCAvalanche,ecb,tweet,1.0
BTCAvalanche,ecb,mention,0.5
BirdingBrussels,itinagli,mention,0.5
STP_FOREX,ecb,tweet,1.0
Joeanthony_nyc,ecb,tweet,1.0
Greko2223,ecb,tweet,1.0
ZenJayCfa,ecb,tweet,1.0
ZenJayCfa,HukAleksandra,mention,0.5
ecb,EP_Economics,mention,0.5
Mgubel,ecb,tweet,1.0
Mgubel,ecb,mention,0.5
Mgubel,zerohedge,mention,0.5
Mgubel,MacroAlf,mention,0.5
Wizard_of_Ouzo,ecb,tweet,1.0
Wizard_of_Ouzo,financialjuice1,mention,0.5
nsemgh,ecb,tweet,1.0
nsemgh,nsemgh,mention,0.5
Plus500,ecb,tweet,1.0
DorvalAM_Eng,ecb,tweet,1.0
_Forex_Wizard,financialjuice1,mention,0.5
Mkilic76,ecb,tweet,1.0
BdBBrussels,ecb,tweet,1.0
euobs,RensvanTilburg,mention,0.5
Eddie_Poker,ecb,tweet,1.0
Tosietra3,ecb,tweet,1.0
Tosietra3,Lagarde,mention,0.5
The_NewsCrypto,ecb,tweet,1.0
47leakiM,mtmalinen,mention,0.5
richierichfx,ecb,tweet,1.0
egoorthesoul,ecb,tweet,1.0
egoorthesoul,Wftproof,mention,0.5
egoorthesoul,JacquelineWxxx,mention,0.5
egoorthesoul,j_weenink,mention,0.5
egoorthesoul,FD_Nieuws,mention,0.5
egoorthesoul,AutoriteitFM,mention,0.5
egoorthesoul,ecb,mention,0.5
danielgladis,ecb,tweet,1.0
HakimiMahalil,ryanwrights,mention,0.5
HakimiMahalil,PeterSchiff,mention,0.5
HakimiMahalil,nayibbukele,mention,0.5
soniagroschat,ecb,tweet,1.0
NatixisResearch,klaus_adam,mention,0.5
Banu_KT,ecb,tweet,1.0
thestatszone,ecb,tweet,1.0
FXStreetNews,pabspiovano,mention,0.5
gaforexglobal,ecb,tweet,1.0
uwhg,ecb,tweet,1.0
uwhg,TheMarketDog,mention,0.5
RosaRoubini,ecb,tweet,1.0
RosaRoubini,RosaRoubini,mention,0.5
RosaRoubini,brunello_rosa,mention,0.5
ArcticFoxDesu,ecb,tweet,1.0
ArcticFoxDesu,biancoresearch,mention,0.5
ChrisSpelter,nxarria,mention,0.5
ChrisSpelter,BradMunchen,mention,0.5
ChrisSpelter,ronloewen,mention,0.5
ChrisSpelter,TFL1728,mention,0.5
europe4crypto,Bitcoin,mention,0.5
europe4crypto,crypto,mention,0.5
europe4crypto,EP_Economics,mention,0.5
StoneDunk,barneyronay,mention,0.5
crypselaar,AJKole1,mention,0.5
crypselaar,MastersLars,mention,0.5
crypselaar,MinPres,mention,0.5
HagbarddCeline,ecb,tweet,1.0
HagbarddCeline,RZitelmann,mention,0.5
SnewtonScott,ecb,tweet,1.0
CheltonWealth,ecb,tweet,1.0
shicu15,ecb,tweet,1.0
shicu15,MFratzscher,mention,0.5
SuomenPankki,ecb,tweet,1.0
SuomenPankki,ollirehn,mention,0.5
SuomenPankki,DallasFed,mention,0.5
OrbexFX,ecb,tweet,1.0
InsideSportIND,ShreyasIyer15,mention,0.5
InsideSportIND,RishabhPant17,mention,0.5
fxgoldanalysis,ecb,tweet,1.0
vizslapp,ecb,tweet,1.0
GuenterEich5,ecb,tweet,1.0
GuenterEich5,thinkBTO,mention,0.5
GuenterEich5,dlacalle_IA,mention,0.5
GuenterEich5,ThorstenPolleit,mention,0.5
shuklasach,ecb,tweet,1.0
forex_blues,ecb,tweet,1.0
k_wilaiphat,ecb,tweet,1.0
xtstarter,ecb,tweet,1.0
crypselaar,KAFKA_Dev,mention,0.5
crypselaar,HarkodeJong,mention,0.5
crypselaar,RudiGinkel,mention,0.5
crypselaar,nexitdenktank,mention,0.5
crypselaar,werffransa,mention,0.5
crypselaar,JoostNiemoller,mention,0.5
crypselaar,Transvegan,mention,0.5
HakimiMahalil,iubooster,mention,0.5
HakimiMahalil,mnzcmrz,mention,0.5
HakimiMahalil,MsCryptomom1,mention,0.5
crypselaar,BackupHerb,mention,0.5
drlRed,ecb,tweet,1.0
VSoien,ecb,tweet,1.0
IambutdustA,ecb,tweet,1.0
anilsharma1433,ecb,tweet,1.0
Hillerovsky,ecb,tweet,1.0
Hillerovsky,MrMBrown,mention,0.5
June_12_1776,ecb,tweet,1.0
crypselaar,SigridKaag,mention,0.5
maartenlenoble,ecb,tweet,1.0
maartenlenoble,TheBarmyArmy,mention,0.5
cricexec,KBrunt26,mention,0.5
cricexec,finch1983,mention,0.5
Hammes_Inso,ecb,tweet,1.0
HakimiMahalil,BitcoinCarni,mention,0.5
Asitseemstome,ecb,tweet,1.0
TiagoPereiraCph,ecb,tweet,1.0
mkt_eth,ecb,tweet,1.0
MirjamVelema,ecb,tweet,1.0
MirjamVelema,ADPolitiek,mention,0.5
MirjamVelema,Minister_FIN,mention,0.5
MFratzscher,ErikFossing,mention,0.5
cryptohotnewsML,ecb,tweet,1.0
Geotrendlines,ecb,tweet,1.0
Geotrendlines,Sander_O_Boon,mention,0.5
pompeydom,ecb,tweet,1.0
pompeydom,SkyCricket,mention,0.5
pompeydom,englandcricket,mention,0.5
pompeydom,KNCBcricket,mention,0.5
pompeydom,SkySports,mention,0.5
ProfessorWolan2,ecb,tweet,1.0
cvhene,ecb,tweet,1.0
cvhene,NUnl,mention,0.5
cvhene,WBHoekstra,mention,0.5
cvhene,2eKamertweets,mention,0.5
cvhene,cdavandaag,mention,0.5
ANiklaus4,ecb,tweet,1.0
Lucasgrunsbach,ecb,tweet,1.0
UxbEconomist07,YouTube,mention,0.5
crypselaar,Ukrainy_1991,mention,0.5
DominikSchrett1,ecb,tweet,1.0
crypselaar,pdsutter,mention,0.5
iDeepSpace1,ecb,tweet,1.0
raciops,ecb,tweet,1.0
DeCryptoog,ecb,tweet,1.0
CollinForbesARC,ecb,tweet,1.0
hellokrishlak,ecb,tweet,1.0
TheSimArchitect,ecb,tweet,1.0
ireavol,ecb,tweet,1.0
EWMInteractive,ecb,tweet,1.0
Hammes_Inso,thinkBTO,mention,0.5
InvestorSimply,ecb,tweet,1.0
JoshuaMusch,ecb,tweet,1.0
TheStatesmanLtd,ecb,tweet,1.0
vorinstanz,ecb,tweet,1.0
richardturrin,ecb,tweet,1.0
richardturrin,psb_dc,mention,0.5
richardturrin,BetaMoroney,mention,0.5
richardturrin,efipm,mention,0.5
richardturrin,BrettKing,mention,0.5
richardturrin,SpirosMargaris,mention,0.5
LaurentGuilbaud,ecb,tweet,1.0
JenniHellstrom,DallasFed,mention,0.5
AlexRossiFx,ecb,tweet,1.0
AlexRossiFx,mptraders,mention,0.5
sanderTrots,ecb,tweet,1.0
Ettpop,ecb,tweet,1.0
Ettpop,Reuters,mention,0.5
TheGlobalHerald,ecb,tweet,1.0
FXDIRK,ecb,tweet,1.0
FXDIRK,PipCzar,mention,0.5
fidelity_report,ecb,tweet,1.0
fidelity_report,SeeMarkets,mention,0.5
HakimiMahalil,TicTocTick,mention,0.5
ChrisSpelter,FreedomGeopol,mention,0.5
ChrisSpelter,GaryGensler,mention,0.5
PG_JKmastodons,ecb,tweet,1.0
PG_JKmastodons,CStrateges,mention,0.5
ckmnewsfeed,ecb,tweet,1.0
propergranalyst,IIF,mention,0.5
akuldhingra88,ecb,tweet,1.0
BX2CAP,ecb,tweet,1.0
Wizard_of_Ouzo,DrHaluska,mention,0.5
Wizard_of_Ouzo,KyivIndependent,mention,0.5
Wizard_of_Ouzo,markrutte,mention,0.5
Paulslettenhaar,ecb,tweet,1.0
EKnuffer,transparant2017,mention,0.5
Traders_Summit,ecb,tweet,1.0
Traders_Summit,FXDIRK,mention,0.5
rohit3195,ecb,tweet,1.0
Vastuullisuus,ecb,tweet,1.0
Vastuullisuus,Vastuullisuus,mention,0.5
Stansberry,ecb,tweet,1.0
micheleboldrin,ecb,tweet,1.0
micheleboldrin,UofGVC,mention,0.5
micheleboldrin,ecb,mention,0.5
old_keynesian,ecb,tweet,1.0
JavierKessler,ecb,tweet,1.0
ChrisSpelter,Alimasubway,mention,0.5
ChrisSpelter,financialporn11,mention,0.5
ChrisSpelter,LukeGromen,mention,0.5
Sd191Suman,ecb,tweet,1.0
Sd191Suman,nabarun,mention,0.5
ZenJayCfa,MacroAlf,mention,0.5
InsideSportIND,davidmalan,mention,0.5
SandfordCricket,ecb,tweet,1.0
richardturrin,stratorob,mention,0.5
richardturrin,Khulood_Almani,mention,0.5
richardturrin,enricomolinari,mention,0.5
crypselaar,PearceAlan1962,mention,0.5
crypselaar,bloemschoen,mention,0.5
Peiratesoneirou,ecb,tweet,1.0
asentance,ecb,tweet,1.0
GFXFTs,ecb,tweet,1.0
motorindiatweet,ecb,tweet,1.0
Ganzedijker,ecb,tweet,1.0
Ganzedijker,RTLZ,mention,0.5
BiggerBruv,ecb,tweet,1.0
OpinieLeader2,ecb,tweet,1.0
MRajesh96867422,ecb,tweet,1.0
MRajesh96867422,josbuttler,mention,0.5
gobid1984,ecb,tweet,1.0
TRILLIONCAP,opinion,mention,0.5
SachTakNo1,ecb,tweet,1.0
FinBites_in,ecb,tweet,1.0
Jaszrs,ecb,tweet,1.0
DeHedonistSaint,ecb,tweet,1.0
NestVas,ecb,tweet,1.0
AKJay59396046,ecb,tweet,1.0
ZeeNewsEnglish,ecb,tweet,1.0
shanethewriter5,ecb,tweet,1.0
shanethewriter5,federalreserve,mention,0.5
shanethewriter5,ecb,mention,0.5
shanethewriter5,dwnews,mention,0.5
Crypptopoint,ecb,tweet,1.0
ErsanoGuler,ecb,tweet,1.0
ErsanoGuler,ProfDemirtas,mention,0.5
Watan_Al_Islam,ecb,tweet,1.0
Colonelionheart,ecb,tweet,1.0
LongNeckBo,ecb,tweet,1.0
JGuldemond,ecb,tweet,1.0
mick_glavin,ecb,tweet,1.0
sympasis,ecb,tweet,1.0
sympasis,jcw_karlsruhe,mention,0.5
BeursTalk,ecb,tweet,1.0
BeursTalk,BeursTalk,mention,0.5
BeursTalk,stanwesterterp,mention,0.5
BeursTalk,ChefTracker,mention,0.5
BeursTalk,vaneck_eu,mention,0.5
HamelinRolf,ecb,tweet,1.0
HamelinRolf,TheEconomist,mention,0.5
HamelinRolf,fteconomics,mention,0.5
HamelinRolf,nytimesbusiness,mention,0.5
HamelinRolf,AgefiFrance,mention,0.5
HamelinRolf,Le_Figaro,mention,0.5
HamelinRolf,MarianneleMag,mention,0.5
HamelinRolf,SoMabrouk,mention,0.5
HamelinRolf,CNEWS,mention,0.5
HamelinRolf,bfmbusiness,mention,0.5
HamelinRolf,PatrickArtus,mention,0.5
COdendahl,TheEconomist,mention,0.5
bondwithbrands,ecb,tweet,1.0
Wexboy_Value,ecb,tweet,1.0
HendrikdeHaan,C_Barraud,mention,0.5
HendrikdeHaan,KlaasKnot,mention,0.5
RealVision,leadlagreport,mention,0.5
RealVision,acrossthespread,mention,0.5
RealVision,AshBennington,mention,0.5
GF10141,ecb,tweet,1.0
CryptoRichYT,ecb,tweet,1.0
CryptoRichYT,zerohedge,mention,0.5
CryptoRichYT,TFL1728,mention,0.5
AktienTrader1,ecb,tweet,1.0
kolmusda,ecb,tweet,1.0
AlanTonelson,tyillc,mention,0.5
Bambamjoe1,ecb,tweet,1.0
masierofilippo,ecb,tweet,1.0
masierofilippo,wolfbetter1,mention,0.5
masierofilippo,giuslit,mention,0.5
lelkens,MinPres,mention,0.5
lelkens,ecb,mention,0.5
danrami2009,ecb,tweet,1.0
aye_cookiee,ecb,tweet,1.0
surfer119,ecb,tweet,1.0
AgathoniaMedia,ecb,tweet,1.0
DrJiulinTeng,ecb,tweet,1.0
cricexec,JamieOverton,mention,0.5
cricexec,BLACKCAPS,mention,0.5
frankknopers,ecb,tweet,1.0
chacha_bootaz,ecb,tweet,1.0
Achill_93,ecb,tweet,1.0
Achill_93,MFratzscher,mention,0.5
Achill_93,Schuldensuehner,mention,0.5
crypselaar,Maurice90353748,mention,0.5
crypselaar,georgevanhouts,mention,0.5
Collec_Antigone,ecb,tweet,1.0
SportsDivine3,ecb,tweet,1.0
BernothKerstin,ecb,tweet,1.0
Saints_Mike7167,ecb,tweet,1.0
peterhtillmann,ecb,tweet,1.0
bcaresearch,ecb,tweet,1.0
bcaresearch,bcaresearch,mention,0.5
godbole17,ecb,tweet,1.0
DysonPe,ecb,tweet,1.0
DysonPe,Worcs_Cricket,mention,0.5
wifi62279927,ecb,tweet,1.0
TWSSportsPod,ecb,tweet,1.0
TWSSportsPod,englandcricket,mention,0.5
TWSSportsPod,MAWood33,mention,0.5
TWSSportsPod,MiddlePlease,mention,0.5
TWSSportsPod,CricketMachen,mention,0.5
TWSSportsPod,FugitivesCC,mention,0.5
TWSSportsPod,Henshalls,mention,0.5
TWSSportsPod,GrizzlyBear_S,mention,0.5
IndiaAheadNews,ecb,tweet,1.0
IndiaAheadNews,ECB_cricket,mention,0.5
craigwb,ecb,tweet,1.0
craigwb,CoinDesk,mention,0.5
campsbay2000,anttiantikaine2,mention,0.5
GhadgeShreeram,ecb,tweet,1.0
GhadgeShreeram,englandcricket,mention,0.5
GhadgeShreeram,josbuttler,mention,0.5
GhadgeShreeram,liaml4893,mention,0.5
GhadgeShreeram,ECB_cricket,mention,0.5
lordabbett,ecb,tweet,1.0
NaumerOekonom,ecb,tweet,1.0
lauranaka,sicktrader66,mention,0.5
BrandsynarioU,ecb,tweet,1.0
RTTNews,ecb,tweet,1.0
Stellardrummer1,ecb,tweet,1.0
_UmutTuncer_,ecb,tweet,1.0
MFratzscher,Schuldensuehner,mention,0.5
0102mynk,ecb,tweet,1.0
0102mynk,josbuttler,mention,0.5
0102mynk,liaml4893,mention,0.5
0102mynk,ECB_cricket,mention,0.5
iamranju42,ecb,tweet,1.0
DheerajSengar8,ecb,tweet,1.0
DheerajSengar8,ECB_cricket,mention,0.5
rishi___00,ecb,tweet,1.0
AthibanRe,ecb,tweet,1.0
robhonig,ecb,tweet,1.0
robhonig,maneco1964,mention,0.5
MetkarSoham,ecb,tweet,1.0
MetkarSoham,englandcricket,mention,0.5
MetkarSoham,KNCBcricket,mention,0.5
MetkarSoham,ICC,mention,0.5
ICAssociation,ecb,tweet,1.0
ICAssociation,JTommo17,mention,0.5
ICAssociation,ECB_cricket,mention,0.5
happycrick,ecb,tweet,1.0
c3ff20ce75584d0,ecb,tweet,1.0
c3ff20ce75584d0,ICC,mention,0.5
Swastik_45,ecb,tweet,1.0
mahaantweet,ecb,tweet,1.0
crypselaar,SParadijs,mention,0.5
crypselaar,VVD,mention,0.5
crypselaar,telegraaf,mention,0.5
kirn_jake,ecb,tweet,1.0
SaifAhmed02,ecb,tweet,1.0
ARThomas277,ecb,tweet,1.0
AJSSmith90,ecb,tweet,1.0
mytsarmiento,markets,mention,0.5
Trader_souradep,ecb,tweet,1.0
SteveMatthews12,ecb,tweet,1.0
SteveMatthews12,endacurran,mention,0.5
SteveMatthews12,AnsteyAsia,mention,0.5
SteveMatthews12,economics,mention,0.5
InsideSportIND,mayankcricket,mention,0.5
InsideSportIND,klrahul,mention,0.5
CoineraTalk,ecb,tweet,1.0
bijl_saskia,lexhoogduin,mention,0.5
VdTanden,ecb,tweet,1.0
VdTanden,Nieuwsuur,mention,0.5
_13JM,ecb,tweet,1.0
_13JM,ECB_cricket,mention,0.5
_13JM,Eoin16,mention,0.5
ChiefOfBavaria,ecb,tweet,1.0
ICIS_swix,ecb,tweet,1.0
Jean_Boivin,ecb,tweet,1.0
crypselaar,Lagarde,mention,0.5
crypselaar,CroatiaInEU,mention,0.5
ADALoc8or,ecb,tweet,1.0
ADALoc8or,unusual_whales,mention,0.5
Cric8CrazyAnu,ecb,tweet,1.0
pietrocapretta,ecb,tweet,1.0
pietrocapretta,PeterSchiff,mention,0.5
BrusselsMorning,ecb,tweet,1.0
SocGoutsias,ecb,tweet,1.0
Cashcow_NL,ecb,tweet,1.0
Cashcow_NL,INGnl_Economie,mention,0.5
RankiaProEN,ecb,tweet,1.0
WJvanDinter,ecb,tweet,1.0
SigmaDope,ecb,tweet,1.0
Bitcoin__Chris,ecb,tweet,1.0
dr_tomlinson,ecb,tweet,1.0
dr_tomlinson,MichaelVaughan,mention,0.5
Pekao_Analizy,ecb,tweet,1.0
StephaneDeo,ecb,tweet,1.0
monacelt,ecb,tweet,1.0
RecaptraderV,ecb,tweet,1.0
RecaptraderV,YouTube,mention,0.5
recaptrader,ecb,tweet,1.0
recaptrader,YouTube,mention,0.5
RonBruining,ecb,tweet,1.0
cricketnews_com,ecb,tweet,1.0
acemaxx,markets,mention,0.5
klaus_adam,ecb,tweet,1.0
goldseek,ecb,tweet,1.0
MrRamTweets,ecb,tweet,1.0
JenniHellstrom,federalreserve,mention,0.5
TKalyvas,ecb,tweet,1.0
Doctor_Komu,ecb,tweet,1.0
Doctor_Komu,ecb,mention,0.5
mtmalinen,ecb,tweet,1.0
mtmalinen,ollirehn,mention,0.5
thijstempel,ecb,tweet,1.0
thijstempel,LodewijkA,mention,0.5
anilsharma1433,Metikurke,mention,0.5
nyfxtrade,ecb,tweet,1.0
MAischmann,ecb,tweet,1.0
MAischmann,ecb,mention,0.5
acemaxx,sgkb_news,mention,0.5
clubman_the,ecb,tweet,1.0
DrFru8,ecb,tweet,1.0
DrFru8,ecb,mention,0.5
DrFru8,Isabel_Schnabel,mention,0.5
DrFru8,Dein_SPIEGEL,mention,0.5
joshuamills044,ecb,tweet,1.0
gregorybrent,ecb,tweet,1.0
ContinuumDaily,ecb,tweet,1.0
gaurav8313,ecb,tweet,1.0
FWiebe,ecb,tweet,1.0
IGray67,ecb,tweet,1.0
IGray67,NS_Spotlight,mention,0.5
IGray67,DrGeraldGriggs,mention,0.5
IGray67,VicksRandall82,mention,0.5
DickKraaij,ecb,tweet,1.0
InigoMore,ecb,tweet,1.0
BRASLS,ecb,tweet,1.0
ZeepSop,ecb,tweet,1.0
ZeepSop,NicolaBoon,mention,0.5
ZeepSop,robdewijk,mention,0.5
acemaxx,ReutersBiz,mention,0.5
Fflechette1947,ecb,tweet,1.0
Fflechette1947,robdewijk,mention,0.5
shicu15,berlinerzeitung,mention,0.5
CeesQuak,ecb,tweet,1.0
EmOikonomidis,ecb,tweet,1.0
EmOikonomidis,ecb,mention,0.5
EmOikonomidis,Lagarde,mention,0.5
ysterografa,ecb,tweet,1.0
ysterografa,ecb,mention,0.5
ysterografa,Lagarde,mention,0.5
Chiranjivi_25,ecb,tweet,1.0
ljpereza,blindtsttst2014,mention,0.5
metametris,SSRN,mention,0.5
Marko_Morandi,ecb,tweet,1.0
NovotnyRadovan,ecb,tweet,1.0
CaritauInfo,ecb,tweet,1.0
harm_reitsma,ecb,tweet,1.0
GokuMarket,ecb,tweet,1.0
tousijapan,ecb,tweet,1.0
myaaaaasical,ecb,tweet,1.0
indiacharts,ecb,tweet,1.0
DavidPBitcoin,ecb,tweet,1.0
tapasije,ecb,tweet,1.0
GrumpyOldBears,Reuters,mention,0.5
cricexec,YorkshireCCC,mention,0.5
CryptoBlock4,ecb,tweet,1.0
theselfishmeme,ecb,tweet,1.0
theselfishmeme,rhysmorgan,mention,0.5
theselfishmeme,samiahurst,mention,0.5
theselfishmeme,physicsstew,mention,0.5
_BrianArndt,ness_chris,mention,0.5
_BrianArndt,BraindraB,mention,0.5
JRWcoaching,ecb,tweet,1.0
JRWcoaching,LaurenRowles10,mention,0.5
JRWcoaching,ECB_cricket,mention,0.5
p_almeidajorge,ecb,tweet,1.0
windstille_cal,ecb,tweet,1.0
drinkeatw,ecb,tweet,1.0
Eease11,ecb,tweet,1.0
MarginTalk,ecb,tweet,1.0
BitcoinMacro21,ecb,tweet,1.0
jaumegilAllianz,ecb,tweet,1.0
kaibaumgartner,ecb,tweet,1.0
shannonpatrick,ecb,tweet,1.0
Soheil_SBabaei,ecb,tweet,1.0
NinjaTrader,ecb,tweet,1.0
NinjaTrader,jimiuorio,mention,0.5
UnchartedFx,ecb,tweet,1.0
UnchartedFx,equitydotguru,mention,0.5
SR2127784,ecb,tweet,1.0
crypselaar,Davetromp1,mention,0.5
crypselaar,BoerenProtestNL,mention,0.5
crypselaar,RTLnieuws,mention,0.5
crypselaar,ArnoWellens,mention,0.5
crypselaar,TimmermansEU,mention,0.5
HendrikdeHaan,zerohedge,mention,0.5
IntrinsicAddict,ecb,tweet,1.0
fromdublintoday,ecb,tweet,1.0
fromdublintoday,Sion5dotcom,mention,0.5
PrintsTjb,ecb,tweet,1.0
PrintsTjb,englandcricket,mention,0.5
drelegantia,ecb,tweet,1.0
frisian1,ecb,tweet,1.0
frisian1,ArnoWellens,mention,0.5
au_bullion,ecb,tweet,1.0
VSoien,AmirJasbin,mention,0.5
gianmario_pd,ecb,tweet,1.0
passedpawn,ecb,tweet,1.0
wweick1,ecb,tweet,1.0
wweick1,laubilk,mention,0.5
wweick1,jcenturino,mention,0.5
wweick1,fwred,mention,0.5
wweick1,pauleluard,mention,0.5
wweick1,Isabel_Schnabel,mention,0.5
CMichelW,ecb,tweet,1.0
AxelMerk,ecb,tweet,1.0
ChrisSpelter,fdp,mention,0.5
ChrisSpelter,FDPBW,mention,0.5
ChrisSpelter,fdp_nrw,mention,0.5
ChrisSpelter,c_lindner,mention,0.5
ChrisSpelter,Mendorf,mention,0.5
NourHammoury,ecb,tweet,1.0
FrancescoPapad1,ecb,tweet,1.0
jsblokland,pranishk,mention,0.5
hem_day,ecb,tweet,1.0
JLinWins,ecb,tweet,1.0
1Cecilia1967,ecb,tweet,1.0
Ricdin_Ricdon,ecb,tweet,1.0
VolkRegeert,lexhoogduin,mention,0.5
VolkRegeert,BertColijn,mention,0.5
dailyEdgeGroup,ecb,tweet,1.0
euractiv_gr,ecb,tweet,1.0
FabioGhironi,ecb,tweet,1.0
FabioGhironi,Isabel_Schnabel,mention,0.5
roemer_anton,ecb,tweet,1.0
Laurens45348652,ecb,tweet,1.0
ViktorMijenzee,ecb,tweet,1.0
chrisarfak,ecb,tweet,1.0
chrisarfak,djeppink,mention,0.5
VilleRiihonen,ecb,tweet,1.0
Pgrills24,ecb,tweet,1.0
TQ_ThaiQuest,ecb,tweet,1.0
ArcticFoxDesu,zerohedge,mention,0.5
OnBRM,ecb,tweet,1.0
FXstreetReports,CPECONOMIST,mention,0.5
HendrikdeHaan,EenVandaag,mention,0.5
HendrikdeHaan,NPORadio1,mention,0.5
shankar_manu,ecb,tweet,1.0
BTrill2100,ecb,tweet,1.0
probeJPB,ecb,tweet,1.0
HomePiggy,ecb,tweet,1.0
HomePiggy,fvdemocratie,mention,0.5
lwright_weiss,ecb,tweet,1.0
Silvia_Amaro,c_lindner,mention,0.5
ChuckDalldorf,ecb,tweet,1.0
ChuckDalldorf,Reuters,mention,0.5
RottiAngela,ecb,tweet,1.0
BoerLeen,ecb,tweet,1.0
BoerLeen,lectrr,mention,0.5
impakterdotcom,ecb,tweet,1.0
ThePrivatier,ecb,tweet,1.0
ThePrivatier,Lagarde,mention,0.5
MrThomasESmith,ecb,tweet,1.0
Silvia_Amaro,magnusbrunner,mention,0.5
miwatti333,ecb,tweet,1.0
einfachnurrohs1,ecb,tweet,1.0
BrendaMorra,ecb,tweet,1.0
BrendaMorra,YouTube,mention,0.5
Bantu_Bitcoiner,ecb,tweet,1.0
_dunners,ecb,tweet,1.0
_dunners,Twickets,mention,0.5
Olicanarama,ecb,tweet,1.0
TKIA_1,ecb,tweet,1.0
IKazdego,ecb,tweet,1.0
RottiTrader,markets,mention,0.5
hamiltonkatie96,ecb,tweet,1.0
hatyilmaz,ecb,tweet,1.0
FX_OL_NET,ecb,tweet,1.0
jjdelvallerod,ecb,tweet,1.0
mtmalinen,ForexStopHunter,mention,0.5
beurscommentaar,ecb,tweet,1.0
beurscommentaar,BNR,mention,0.5
beurscommentaar,BNRzaken,mention,0.5
beurscommentaar,thomasvanzijl,mention,0.5
newscryptoguru,ecb,tweet,1.0
WatcherStock,ecb,tweet,1.0
WatcherStock,business,mention,0.5
fodderman1914,ecb,tweet,1.0
sglossop,ecb,tweet,1.0
tradersean_nyc,ecb,tweet,1.0
ahokasjaj,ecb,tweet,1.0
Pajarit37368050,ecb,tweet,1.0
proofofpaint,ecb,tweet,1.0
MichaelMOTTCM,ecb,tweet,1.0
AnyPollApp,ecb,tweet,1.0
KafayatObanigba,ecb,tweet,1.0
HendrikdeHaan,ajboekestijn,mention,0.5
jass_fxoverseas,ecb,tweet,1.0
3fkta,ecb,tweet,1.0
AneekaGuptaWT,ecb,tweet,1.0
AneekaGuptaWT,hkuppy,mention,0.5
stewhampton,ecb,tweet,1.0
Just_Numbers88,PeterSchiff,mention,0.5
MountainsCapit1,ecb,tweet,1.0
AnulaCzwarno,ecb,tweet,1.0
BannockburnFX,ecb,tweet,1.0
BannockburnFX,marcmakingsense,mention,0.5
ART23381296,ecb,tweet,1.0
ART23381296,NOS,mention,0.5
EskoHanelius,ecb,tweet,1.0
CallmeAl2,ecb,tweet,1.0
N3PR4,ecb,tweet,1.0
bishoAmPmApril,ecb,tweet,1.0
Nedflanders2907,ecb,tweet,1.0
Nedflanders2907,Achill_93,mention,0.5
Nedflanders2907,ecb,mention,0.5
catonecensor,ecb,tweet,1.0
catonecensor,P_M_1960,mention,0.5
peter_boring,ecb,tweet,1.0
the__cyphr,ecb,tweet,1.0
JuleHinrichs,ecb,tweet,1.0
alexcantero24,ecb,tweet,1.0
alexcantero24,Lagarde,mention,0.5
tomsigl,ecb,tweet,1.0
CCNarmy1,ecb,tweet,1.0
GryphonIAB,ecb,tweet,1.0
GryphonIAB,MacroAlf,mention,0.5
JayJaySteffen,ecb,tweet,1.0
PubAffairsEU,FranCanJourno,mention,0.5
DanCarterJourno,ecb,tweet,1.0
DanCarterJourno,jbairstow21,mention,0.5
reutersMikeD,ecb,tweet,1.0
reutersMikeD,DharaRanasinghe,mention,0.5
alesssiaperetti,ecb,tweet,1.0
mirrornomics,ecb,tweet,1.0
mirrornomics,lexhoogduin,mention,0.5
Sportsbetio_IN,benstokes38,mention,0.5
59karli82,ecb,tweet,1.0
TraderJJS,ecb,tweet,1.0
mrsverypicky,ecb,tweet,1.0
Veilleint_HCFRN,ecb,tweet,1.0
Afi_Research,ecb,tweet,1.0
Globalmacro67,ecb,tweet,1.0
cliveldunn,ecb,tweet,1.0
GCAssets,ecb,tweet,1.0
ECMI_CEPS,ecb,tweet,1.0
ECMI_CEPS,pdegrauwe,mention,0.5
Euroit01,ecb,tweet,1.0
VolkRegeert,Mharda,mention,0.5
SagarSinghSetia,ecb,tweet,1.0
kounfinance,ecb,tweet,1.0
AntiDanilevski,ecb,tweet,1.0
wouterkeller,ecb,tweet,1.0
Solonechope,Diplo_JV,mention,0.5
Solonechope,trias_politica,mention,0.5
acemaxx,KeineWunder,mention,0.5
acemaxx,Lars_Feld,mention,0.5
acemaxx,FlorianMKern,mention,0.5
RobMircen,ecb,tweet,1.0
VincentVlaming,ecb,tweet,1.0
DanielWicharz,ecb,tweet,1.0
The_Pepsi_Kid,ecb,tweet,1.0
_Forex_Wizard,russian_market,mention,0.5
