username,language,isInfluencer,profession,isBank,isViral,hashtags
Mila_Ferreiro,es,0,unknown,0,0,"['BOE', 'FP']"
FEUSOCYL,es,0,unknown,0,0,"['BOE', 'FP', 'FPDual', 'profesores', 'profesorado', 'estudiantes']"
AokoGbtdb,en,0,unknown,0,0,"['BOE', 'THEREAPER']"
zhounanyu,en,0,unknown,0,0,['BOE']
AlferGestion,es,0,unknown,0,0,"['plandechoqueboe', 'plandechoqueucrania', 'guerraucrania', 'boe']"
_Atchoum,fr,0,unknown,0,0,"['COJC', 'Agen', 'Boé']"
SudOuest_Sport,0,0,0,0,0,0
LaDepeche_47,0,0,0,0,0,0
CCOOCyL,es,0,unknown,0,0,"['AhoraSí', 'ReformaLaboral', 'BOE']"
Cocemfe_Aragon,es,0,unknown,0,0,"['BOE', 'Discapacidad', 'accesibilidadcognitiva']"
coinslot777,en,0,conspiracy theorist,0,0,"['Bacta', 'BankofEngland', 'Currency']"
CGTeducacionCYL,es,0,unknown,0,0,"['BOE', 'FP']"
RvstaSegSocial,es,0,unknown,0,0,"['BOE', 'EspanaResponde']"
TUR4all,es,0,unknown,0,0,"['BOE', 'discapacidad', 'AccesibilidadCognitiva', 'accesibilidad']"
AsajaToledo,es,0,unknown,0,0,"['BOE', 'IBI', 'rústico']"
_Atchoum,fr,0,unknown,0,0,"['aerobic', 'agenais', 'COJC', 'Agen', 'Boé']"
SO_47,0,0,0,0,0,0
47FM,0,0,0,0,0,0
furnessbs,en,0,unknown,0,0,"['baserate', 'BankofEngland', 'interestrates']"
cescyl,es,0,unknown,0,0,"['BOE', 'Agricultura', 'Ganadería', 'Impuestos', 'compensación', 'exención', 'IBI', 'sector', 'agrario', 'Sequia']"
educaciongob,es,0,unknown,0,0,"['BOE', 'LeyFP', 'MásFPMásFuturo']"
cescyl,es,0,unknown,0,0,"['BOE', 'Residuos', 'Garantías', 'financieras']"
cescyl,es,0,unknown,0,0,"['BOE', 'Discapacidad', 'Ley', 'discapacidad', 'inclusión', 'socialmedia']"
cescyl,es,0,unknown,0,0,"['BOE', 'FormaciónProfesional', 'FP', 'ordenación', 'integración', 'Formación', 'Profesional']"
cescyl,es,0,unknown,0,0,"['BOE', 'MecanismoRED', 'Sector', 'AgenciasDeViaje']"
cescyl,es,0,unknown,0,0,"['BOE', 'IngresoMínimoVital', 'Convenio', 'PaísVasco', 'gestión', 'prestación']"
cescyl,es,0,unknown,0,0,"['BOE', 'PlandeRecuperacion', 'NextgenerationEU', 'Subvenciones', 'Bases', 'Convocatoria']"
instrabajoyss,es,0,unknown,0,0,"['BOE', 'CMin']"
fmsquiles,es,0,unknown,0,0,"['BOE', 'accesibilidadcognitiva', 'Cumplimos']"
asajacr,es,0,unknown,0,0,"['BOE', 'Resolución', 'exención', 'IBI', 'rústico']"
CecapFormacion,es,0,unknown,0,0,"['BOE', 'FP', 'formación']"
fxstreetnewsvn,vi,0,unknown,0,0,"['GBPUSD', 'BOE', 'Fed', 'NFP', 'Tiền']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'BOE', 'Fed', 'NFP', 'Matauang']"
Silvia_FM_,es,0,unknown,0,0,"['BOE', 'FPupskills']"
LourdesMella,0,0,0,0,0,0
AliciaVillalbaS,0,0,0,0,0,0
EvaMBarreira,0,0,0,0,0,0
Barbara_TorresG,0,0,0,0,0,0
FXStreetNews,en,0,unknown,0,0,"['GBPUSD', 'BOE', 'Fed', 'NFP', 'Currencies']"
luzseijo,es,0,unknown,0,0,"['BOE', 'Cumplimos']"
inclusiongob,es,0,unknown,0,0,"['BOE', 'CMin', 'EspañaResponde']"
ozziesap,en,0,unknown,0,0,"['BOE', 'uranium', 'uranium']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'Fed', 'Ukraina', 'BOE', 'NFP']"
FXStreetNews,en,0,finance expert,0,0,"['GBPUSD', 'Fed', 'Ukraine', 'BOE', 'NFP']"
MarcMarkee,en,0,unknown,0,0,"['BigBrave', 'FSU', 'BOE']"
BOE_Flyy,en,0,unknown,0,0,"['BOE', 'YouKnowWhatItIs']"
SCROTUSinChief,en,0,unknown,0,0,"['UkraineWar', 'BOE', 'ElNiño']"
jafeap,es,0,unknown,0,0,"['ciberseguridad', 'ciberataque', 'BOE']"
20m,0,0,0,0,0,0
McDiarmidJ,en,0,politics,0,0,"['BorisJohnson', 'RishiSunak', 'BankOfEngland', 'Rubles', 'ToriesInPutinsPocket']"
ElectionWiz,0,0,0,0,0,0
barnes_law,0,0,0,0,0,0
GMSDC,en,0,supporter,0,0,"['BusinessOpportunityExchange', 'WeAreGMSDC', 'MBEs', 'UnleashPossibilities', 'MinorityBusinessMatters', 'BOE']"
GMSDC,en,0,unknown,0,0,"['BusinessOpportunityExchange', 'WeAreGMSDC', 'MBEs', 'UnleashPossibilities', 'MinorityBusinessMatters', 'BOE']"
thepaintdoctor,0,0,0,0,0,0
Microsoft,0,0,0,0,0,0
LaytonConstruct,0,0,0,0,0,0
LeapleyCo,0,0,0,0,0,0
mckenneys,0,0,0,0,0,0
trufund,0,0,0,0,0,0
JEDunn,0,0,0,0,0,0
SRNSolutions,0,0,0,0,0,0
projectreadynj,en,0,politics,0,0,['BOE']
BNBTCCRYPTO,en,0,supporter,0,0,"['BOE', 'SanctionsRussia', 'Russia', 'Oligarchs', 'BNBTC']"
Glasof_SL,es,0,unknown,0,0,"['BOE', 'GlasofLaboral', 'Laboral']"
FXStreetNews,en,0,unknown,0,0,"['EURGBP', 'BOE', 'BankStocks']"
danalloydthomas,en,0,unknown,0,0,"['Blackrock', 'BOE']"
Bitchute,0,0,0,0,0,0
REDFEMP_TyP,es,0,unknown,0,0,['BOE']
seslaess,pt,0,unknown,0,0,"['BOE', 'SeguridadSocial', 'itss']"
TIMGOLDFINCH,en,0,unknown,0,0,"['Monetarist', 'QE', 'Keynesians', 'BOE', 'DSGE', 'Disinflation', 'Deflation', 'inflation']"
GundermannMarco,en,0,unknown,0,0,"['CostOfLiving', 'affordablehousing', 'CostOfLivingCrisis', 'bankofengland']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'Bank', 'BOE']"
SoovilCom,es,0,unknown,0,0,"['BOE', 'Coches']"
deity_digital,en,0,unknown,0,0,"['ECB', 'CBDCs', 'BankofEngland']"
Reg_Alert,en,0,unknown,0,0,"['DiscussionPaper', 'PRA', 'BoE', 'Liquidity']"
bcnewsgh,en,0,unknown,0,0,"['bankofengland', 'cbdc', 'centralbank', 'digitalassets', 'digitalcurrency', 'regulation']"
Adade_EConsult,es,0,unknown,0,0,"['adade', 'renta2022', 'patrimonio', 'españa', 'boe', 'hacienda']"
AMBICAL,es,0,unknown,0,0,['BOE']
cescyl,es,0,unknown,0,0,"['fichaCES', 'BOE', 'Ucrania', 'PlanNacional']"
Angel_Esojo,es,0,unknown,0,0,"['GobiernoDeLaRuina', 'BOE']"
ARPA_Abogados,es,0,unknown,0,0,"['BOE', 'Ucrania', 'RealDecreto']"
Cocampo_com,es,0,unknown,0,0,"['BOE', 'barbecho']"
Plural_Asesores,es,0,unknown,0,0,['BOE']
alberjv,es,0,unknown,0,0,['BOE']
diarioAyE,es,0,unknown,0,0,"['autónomos', 'ayudasdirectas', 'BOE']"
SincroAsesores,es,0,unknown,0,0,['BOE']
cescyl,es,0,unknown,0,0,"['BOE', 'Seguros', 'Agrarios', 'Combinados', 'Agricultura', 'cultivos', 'herbáceos', 'extensivos']"
cescyl,es,0,unknown,0,0,"['BOE', 'SeguridadSocial', 'Cotización']"
asajacr,es,0,unknown,0,0,"['BOE', 'seguro', 'cultivos', 'herbáceos']"
newswiresau,en,0,unknown,0,0,"['PDN', 'PaladinEnergy', 'BOE', 'BossResources', 'DYL', 'DeepYellow', 'VMY', 'VimyResources', 'ASX', 'ausbiz', 'smallcaps', 'microcap']"
cescyl,es,0,unknown,0,0,"['BOE', 'Consejo', 'Económico', 'Social']"
CESEspana,0,0,0,0,0,0
cescyl,es,0,unknown,0,0,"['BOE', 'Ciberseguridad', '5G', 'seguridad', 'redes', 'servicios', 'comunicaciones', 'electrónicas', 'QuintaGeneración']"
cescyl,es,0,unknown,0,0,"['BOE', 'Acogida', 'Internacional', 'sistema', 'acogida', 'protección', 'internacional']"
SEstadoMigr,0,0,0,0,0,0
cescyl,es,0,unknown,0,0,"['BOE', 'Ucrania', 'Medidas', 'urgentes', 'Plan', 'Nacional', 'GuerraEnUcrania']"
EscalasMMA,es,0,unknown,0,0,"['Buenosdias', 'BOE', 'ESCAMMA']"
SahinalpBulent,tr,0,unknown,0,0,"['altın', 'TCMB', 'BoE']"
CoachHargroveLG,en,0,unknown,0,0,"['depthbeforedishonor', 'BOE']"
LgWeightlifting,0,0,0,0,0,0
DU_Football,0,0,0,0,0,0
RoyFuoco,0,0,0,0,0,0
CountyPolk,0,0,0,0,0,0
BigCountyPreps1,0,0,0,0,0,0
ReadCorporate,en,0,finance expert,0,0,"['ASX', 'uranium', 'Ausbiz', 'mining', 'BossEnergy', 'BOE']"
RR_Stars,en,0,finance expert,0,0,"['ASX', 'uranium', 'Ausbiz', 'mining', 'BossEnergy', 'BOE']"
AIPHYC1,es,0,unknown,0,0,"['DerechosParaTodas', 'DerechoAlParoYA', 'Ratificación', 'Convenio189OIT', 'BOE']"
Evdall,es,0,unknown,0,0,"['BOE', 'NWO']"
ehbildu,0,0,0,0,0,0
ArnaldoOtegi,0,0,0,0,0,0
Gotha36081005,es,0,unknown,0,0,['boe']
Panik81,0,0,0,0,0,0
FXStreetNews,en,0,supporter,0,0,"['GBPJPY', 'BOE', 'BOJ']"
FXStreetNews,en,0,unknown,0,0,"['GBPUSD', 'Ukraine', 'NFP', 'Fed', 'BOE']"
v1sports,0,0,0,0,0,0
PorRobredo,es,0,unknown,0,0,"['SocialismoEsMiseria', 'comunismo', 'Psoe', 'podemos', 'BOE']"
HerHandsMyHands,0,0,0,0,0,0
FamiliarGestion,es,0,unknown,0,0,"['BOE', 'gas', 'TUR', 'FacturasImposibles']"
noticiasfx,es,0,unknown,0,0,"['GBPUSD', 'BOE', 'ApetitoRiesgo']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'BOE', 'SeleraRisiko']"
FXStreetNews,en,0,unknown,0,0,"['GBPUSD', 'BOE', 'RiskAppetite']"
civio,es,0,unknown,0,0,"['BOE', 'acogida', 'asilo']"
tododisca,es,0,unknown,0,0,"['Accesibilidad', 'Discapacidad', 'BOE', 'Tododisca']"
hamiltonkatie96,en,0,unknown,0,0,"['GBPUSD', 'USD', 'BOE', 'GBP', 'UK', 'forex', 'fx', 'stocks', 'commodities', 'Kuwait']"
DiarioSUR,es,0,unknown,0,0,['BOE']
Rossel_Aparicio,0,0,0,0,0,0
TheQuamfyShow,nl,0,unknown,0,0,"['Kraken', 'MIT', 'BOE', 'CBDC']"
pilarpes,es,0,unknown,0,0,"['Currículo', 'ESO', 'Lengua', 'CMin', 'BOE']"
NickWalterson,en,0,unknown,0,0,"['GBPUSD', 'GBPUSD', 'USD', 'BOE', 'GBP', 'UK', 'forex', 'fx', 'stocks', 'commodities', 'industry']"
mane_sandovals,es,0,unknown,0,0,['BOE']
SuttonCumLound,en,0,unknown,0,0,['BankofEngland']
CecapFormacion,es,0,unknown,0,0,"['BOE', 'EspañaResponde']"
h_irish37,0,0,0,0,0,0
TraderMarcoCost,en,0,finance expert,0,0,['BOE']
CecapFormacion,es,0,unknown,0,0,"['BOE', 'CMin']"
CamaraCantabria,es,0,unknown,0,0,"['BOE', 'energía']"
MichelCrypto1,en,0,finance expert,0,0,"['MIT', 'CBDC', 'blockchain', 'tradefinance', 'BOE']"
PlanetPonzi,en,0,unknown,0,0,"['Energyprice', 'BankofEngland', 'Bailey', 'inflation']"
CandirEgemen,tr,0,unknown,0,0,"['TCMB', 'BOE']"
e507,0,0,0,0,0,0
mahfiegilmez,0,0,0,0,0,0
MaceNewsMacro,en,0,unknown,0,0,"['bankofengland', 'benbroadbent', 'monetarypolicy']"
CecapFormacion,es,0,unknown,0,0,"['BOE', 'formación', 'cualificaciones']"
MaceNewsMacro,en,0,critic,0,0,"['bankofengland', 'benbroadbent', 'monetarypolicy']"
DrHeynenCap,en,0,unknown,0,0,"['ECB', 'BOE', 'Leverage']"
fxstreetnewsid,id,0,unknown,0,0,"['BOE', 'BankSentral', 'GBPUSD', 'SukuBunga', 'Inflasi']"
FXStreetNews,en,0,finance expert,0,0,"['BOE', 'CentralBanks', 'GBPUSD', 'InterestRate', 'Inflation']"
noticiasfx,es,0,unknown,0,0,"['EURGBP', 'BOE', 'BCE', 'Ucrania', 'Bancos']"
xglobalmarkets,en,0,finance expert,0,0,"['BOE', 'INFLATION', 'MARKETS']"
AUDIOmercados,es,0,unknown,0,0,"['BOE', 'GBPUSD', 'CABLE', 'FTSE']"
CNBCJulianna,en,0,critic,0,0,"['BankofEngland', 'UK']"
ADocenteRevista,es,0,unknown,0,0,"['ESO', 'BOE']"
Avalon_Subven,es,0,unknown,0,0,['BOE']
ClubLaocratico,es,0,unknown,0,0,"['historia', 'educacion', 'BOE', 'sincomplejos', 'españoles']"
albanodealonso,es,0,unknown,0,0,"['BOE', 'inclusión']"
rtve,0,0,0,0,0,0
NIESRorg,en,0,unknown,0,0,"['BoE', 'EconTwitter']"
jagjit_chadha,0,0,0,0,0,0
fxstreetnewsid,id,0,unknown,0,0,"['EURGBP', 'BOE', 'ECB', 'Ukraina', 'Bank']"
FXStreetNews,en,0,unknown,0,0,"['EURGBP', 'BOE', 'ECB', 'Ukraine', 'Banks']"
CrisAlonsoG,es,0,unknown,0,0,['BOE']
MVelazquez83,0,0,0,0,0,0
asajacr,es,0,unknown,0,0,"['BOE', 'MedidasUrgentes']"
instrabajoyss,es,0,unknown,0,0,"['BOE', 'Ucrania', 'itss']"
lealalmuedo,es,0,unknown,0,0,"['Arrendamientos', 'BOE']"
UnoDePalencia74,es,0,unknown,0,0,"['BOE', 'lliberales']"
rodriguezbraun,0,0,0,0,0,0
CalebBijan,en,0,unknown,0,0,['boe']
blendflc_,0,0,0,0,0,0
SCROTUSinChief,en,0,critic,0,0,"['BOE', 'ElNiño']"
mexico_bitcoin,es,0,unknown,0,0,"['BankOfEngland', 'MITMediaLab']"
MConnollyittm,en,0,unknown,0,0,"['Libor', 'Euribor', 'BBA', 'BOE', 'coverup']"
CarshaltonArt,0,0,0,0,0,0
andyverity,0,0,0,0,0,0
robilypj,0,0,0,0,0,0
Carlier_J87,0,0,0,0,0,0
efgbricklayer,0,0,0,0,0,0
nw_nicholas,0,0,0,0,0,0
zulueta23,es,0,unknown,0,0,"['BOE', 'gasolineras']"
cohade_laurent,fr,0,unknown,0,0,"['banquecentrale', 'bce', 'boe']"
forexquebec,fr,0,unknown,0,0,"['BCE', 'BOE', 'EURGBP', 'forex']"
CityIndex,en,0,unknown,0,0,"['ECB', 'BOE', 'EURGBP', 'Bailey']"
Alejandro_vegan,en,0,unknown,0,0,"['BOE', 'ElNino']"
ClimateBen,0,0,0,0,0,0
HarrisSamaras,en,0,unknown,0,0,['BoE']
TheSun,0,0,0,0,0,0
LawrenceLepard,0,0,0,0,0,0
MarkTOByrne,0,0,0,0,0,0
BOE_Flyy,en,0,unknown,0,0,"['BOE', 'Exhibition', 'KickBackShow']"
AokoGbtdb,0,0,0,0,0,0
subtle_investor,en,0,unknown,0,0,"['boe', 'note', 'uk']"
iliad_solutions,en,0,analyst,0,0,"['MIT', 'CBDC', 'Finance', 'BoE', 'Fintech']"
ThePaypers,0,0,0,0,0,0
anahenrique80,es,0,unknown,0,0,"['familylover', 'martes', 'BOE', 'articulos']"
PinkDigitalNews,en,0,unknown,0,0,"['CBDC', 'BoE', 'BankofEngland', 'MIT', 'ENGLAND']"
APE_Cat,es,0,unknown,0,0,['BOE']
Juletokun,en,0,finance expert,0,0,"['bankofengland', 'baserate', 'ukhousingmarket']"
LinkedIn,0,0,0,0,0,0
WilliamsonCroft,en,0,unknown,0,0,"['HMRC', 'tax', 'latepayment', 'increase', 'BankofEngland']"
OtisWhite,en,0,critic,0,0,"['schools', 'BOE']"
BusEconYMO,en,0,unknown,0,0,"['Costoflivingcrisis', 'BankofEngland', 'UK', 'energy', 'costofliving', 'inflation', 'BoE', 'AndrewBailey', 'economics', 'monetarypolicy', 'interestrates']"
FXstreetReports,en,0,unknown,0,0,"['Ukraine', 'BOE', 'Recession']"
HHeightsWRidgeT,en,0,unknown,0,0,['BOE']
WoodRidge_NJ,0,0,0,0,0,0
WoodRidgeHSNJ,0,0,0,0,0,0
woodrigeparents,0,0,0,0,0,0
iliad_solutions,en,0,unknown,0,0,"['BoE', 'Fintech', 'Crypto']"
gatehousebank,en,0,analyst,0,0,"['BankofEngland', 'CreditData', 'Comment', 'Property', 'Buyers']"
CityIndexSG,en,0,unknown,0,0,"['DAX', 'GBPUSD', 'BoE']"
cornerstonefs_,en,0,unknown,0,0,"['BoE', 'inflation']"
cescyl,es,0,unknown,0,0,"['BOE', 'Subvenciones', 'ViolenciaDeGenero', 'Bases', 'programas', 'proyectos', 'Violencia', 'Mujeres']"
mrsverypicky,en,0,unknown,0,0,"['BankOfEngland', 'FuelPriceHike']"
FXStreetNews,en,0,unknown,0,0,"['GBPUSD', 'Fed', 'BOE', 'Ukraine', 'Currencies']"
CurrenciesForU,en,0,finance expert,0,0,"['BankofEngland', 'coronavirus', 'Dollar', 'Economy', 'EUR', 'Fed', 'GBP', 'Inflation', 'Sterling', 'UK']"
IgualdadEmpresa,es,0,unknown,0,0,"['BOE', 'subvenciones', 'mujeres']"
InnowayST,es,0,analyst,0,0,"['InteligenciaArtificial', 'BOE', 'IA', 'Traducción', 'Innovación']"
BigDataMagazin,0,0,0,0,0,0
Asitseemstome,en,0,unknown,0,0,"['Costoflivingcrisis', 'BrexitBorisBritain', 'BoE']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPJPY', 'BOJ', 'SeleraRisiko', 'BOE', 'Matauang']"
FXStreetNews,en,0,unknown,0,0,"['GBPJPY', 'BOJ', 'RiskAppetite', 'BOE', 'Currencies']"
SiatSindicato,es,0,unknown,0,0,"['BOE', 'EmpleoPúblico', 'oposiciones', 'ayudas']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'BOE', 'Inggris', 'Bank']"
Bitcoinleef,en,0,unknown,0,0,"['Massachusetts', 'BankofEngland', 'CBDC']"
FOREXcom,en,0,unknown,0,0,"['DAX', 'GBPUSD', 'BoE']"
CityIndex,en,0,unknown,0,0,"['DAX', 'GBPUSD', 'BoE']"
FionaCityIndex,en,0,unknown,0,0,"['DAX', 'GBPUSD', 'BoE']"
iiflsecurities,en,0,finance expert,0,0,"['asianmarket', 'bankofengland', 'NASDAQ']"
Clicktrades_com,en,0,unknown,0,0,"['Russia', 'Zelensky', 'BoE']"
EsperanzaMacar7,es,0,unknown,0,0,"['BOE', 'PlanIgualdad', 'Bajasincentivadas', 'suspension']"
FXstreetReports,en,0,unknown,0,0,"['GBPUSD', 'Fed', 'BOE', 'RiskAppetite', 'Currencies']"
Sygna_,en,0,unknown,0,0,"['UK', 'crypto', 'stablecoin', 'BoE']"
fxstreetnewsvn,vi,0,unknown,0,0,"['GBPUSD', 'BOE', 'Fed', 'Lãi', 'Ukraine']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'BOE', 'Fed', 'SukuBunga', 'Ukraina']"
FXStreetNews,en,0,unknown,0,0,"['GBPUSD', 'BOE', 'Fed', 'InterestRate', 'Ukraine']"
dumbwire,en,0,analyst,0,0,"['CryptoNews', 'BoE', 'CBDC', 'MIT']"
lundy_chance,0,0,0,0,0,0
DataAnalystBoe,en,0,unknown,0,0,"['BankOfEngland', 'BitCoin']"
salway_mrs,en,0,unknown,0,0,"['SBS', 'school', 'leader', 'hat', 'BOE', 'strategic', 'planning']"
SBS_Tigers,0,0,0,0,0,0
AdamAngelozzi,0,0,0,0,0,0
njsba,0,0,0,0,0,0
boefinance,en,0,unknown,0,0,"['profit', 'dowjones', 'boe', 'forex']"
CanadaHoldings,en,0,unknown,0,0,"['BoE', 'UK', 'shock', 'energy']"
PRlORITlES,en,0,unknown,0,0,['bankofengland']
Oracle,0,0,0,0,0,0
PropHomeLtd,en,0,unknown,0,0,"['interestrates', 'property', 'bankofengland']"
biztoc,en,0,finance expert,0,0,"['dax', 'bankofengland', 'peacetalks', 'sampp500', 'federalreserve', 'andrewbailey']"
BrianMonahanLI,en,0,unknown,0,0,"['Smithtown', 'Islip', 'BOE', 'SCSD', 'Brookhaven', 'KingsPark', 'Commack', 'Hauppauge', 'Longisland']"
Tickmill,en,0,unknown,0,0,"['GBPUSD', 'BoE']"
andrewsduncan1,en,0,unknown,0,0,"['UKenergyprices', 'BoE']"
johnalphonse,en,0,unknown,0,0,"['WallStreet', 'BankOfEngland', 'worldbank']"
Jkylebass,0,0,0,0,0,0
ZachMottl,0,0,0,0,0,0
DanRDimicco,0,0,0,0,0,0
CryptoAIWriter,en,0,unknown,0,0,"['BankofEngland', 'MIT', 'CBDC']"
OtisWhite,en,0,politics,0,0,['BOE']
cidodiba,es,0,unknown,0,0,"['Legislació', 'BOE', 'RealDecreto', 'Recarga', 'Vehículos', 'Eléctricos', 'Energia', 'Sostenibilitat']"
fxstreetnewsvn,vi,0,unknown,0,0,"['BOE', 'Ngân', 'GBPUSD']"
fx_takumoko,ja,0,unknown,0,0,"['ベイリー', 'BOE']"
noticiasfx,es,0,unknown,0,0,"['GBPUSD', 'BOE', 'Fed', 'AnálisisTécnico', 'Divisas']"
TheBlockNews,en,0,analyst,0,0,"['bankofengland', 'boe', 'cbdc', 'blockchain', 'mit']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'BOE', 'Fed', 'Teknikal', 'Matauang']"
xglobalmarkets,en,0,finance expert,0,0,"['BOE', 'COMMODITIES']"
xglobalmarkets,en,0,finance expert,0,0,"['BOE', 'UKRAINE']"
FXStreetNews,en,0,analyst,0,0,"['GBPUSD', 'BOE', 'Fed', 'Technical', 'Currencies']"
xglobalmarkets,en,0,finance expert,0,0,"['BOE', 'XGlobalMarkets', 'ENGLAND', 'INFLATION']"
sosyalfx,tr,0,unknown,0,0,"['boe', 'gbpusd', 'eurgbp']"
fxstreetnewsid,id,0,unknown,0,0,"['BOE', 'BankSentral', 'GBPUSD']"
Hakata_FXnaoto,ja,0,unknown,0,0,"['BOE', 'FX', '投資', 'ポンド円']"
sosyalfx,tr,0,unknown,0,0,"['boe', 'gbpusd', 'eurgbp', 'brexit']"
HedefCapital,tr,0,unknown,0,0,"['boe', 'gbpusd', 'eurgbp', 'brexit']"
Capital_Hungry,en,0,unknown,0,0,"['News', 'Forex', 'BAILEY', 'BOE', 'BREXIT', 'ECONOMIC']"
xglobalmarkets,en,0,unknown,0,0,"['BoE', 'UK']"
mortymer001,en,0,unknown,0,0,"['BoE', 'FSB', 'LBMA', 'GLD']"
sosyalfx,tr,0,unknown,0,0,"['boe', 'eurgbp', 'gbpusd']"
MaceNewsMacro,en,0,finance expert,0,0,"['andrewbailey', 'bankofengland', 'ukeconomy', 'inflation']"
sosyalfx,tr,0,unknown,0,0,"['boe', 'eurgbp', 'faiz', 'ukrayna', 'rusya']"
IKONMenkul,tr,0,unknown,0,0,"['forex', 'fx', 'ekonomi', 'boe', 'trader', 'Pazartesi']"
ikonmenkulnews,tr,0,unknown,0,0,"['forex', 'fx', 'ekonomi', 'boe', 'trader', 'Pazartesi']"
sosyalfx,tr,0,unknown,0,0,"['boe', 'gbpusd', 'eurgbp', 'enflasyon']"
HedefCapital,tr,0,unknown,0,0,"['boe', 'gbpusd', 'eurgbp', 'enflasyon']"
Hakata_FXnaoto,ja,0,unknown,0,0,"['BOE', 'FX', '投資']"
SusyMethil,it,0,unknown,0,0,['BOE']
Capital_Hungry,en,0,finance expert,0,0,"['News', 'Forex', 'BAILEY', 'BOE']"
PaulHannon29,en,0,unknown,0,0,['BOE']
_FinancialWorld,en,0,analyst,0,0,"['CBDC', 'MIT', 'payments', 'cryptocurrency', 'fintech', 'tech', 'data', 'BoE']"
Finextra,0,0,0,0,0,0
Plus500,en,0,unknown,0,0,"['BoE', 'QuarterlyBulletin', 'OPEC', 'Oil', 'China', 'EU']"
AUDIOmercados,es,0,unknown,0,0,"['BoE', 'Fed', 'BCE', 'BoJ', 'SNB']"
redaccionmedica,es,0,unknown,0,0,"['Aemps', 'BOE']"
clarahroman,0,0,0,0,0,0
TraderDerin,tr,0,unknown,0,0,"['gbpusd', 'sterlin', 'imb', 'boe']"
rcolvile,0,0,0,0,0,0
elyanovasl,es,0,unknown,0,0,"['BOE', 'carretera', 'Transporte', 'Ahorro']"
hamiltonkatie96,en,0,unknown,0,0,"['fx', 'fxnews', 'ukraine', 'england', 'BOE', 'powell', 'FOMC', 'FED', 'trading', 'NFP']"
albforextr,tr,0,unknown,0,0,"['forex', 'fx', 'dolar', 'euro', 'BOE', 'ingiltere', 'merkezbankası']"
LolithaShosha,0,0,0,0,0,0
albcomespana,es,0,unknown,0,0,"['economic', 'placetotrade', 'EUR', 'trading', 'EU', 'BOE']"
albcomItalia,it,0,unknown,0,0,"['economic', 'event', 'placetotrade', 'EUR', 'trading', 'EU', 'Dollar', 'BOE']"
Bruegel_org,0,0,0,0,0,0
AxiomDWFM,en,0,unknown,0,0,"['InterestRates', 'BankofEngland', 'UK', 'UKLaw', 'Covid', 'Lockdown']"
Axiory,en,0,finance expert,0,0,"['Yields', 'USDJPY', 'BoE', 'MarketNews', 'AxioryMarketNews']"
almopla,es,0,unknown,0,0,['BOE']
fxstreetnewsvn,vi,0,unknown,0,0,"['GBPUSD', 'Fed', 'Khẩu', 'BOE', 'Tiền']"
setl_io,en,0,finance expert,0,0,"['CBDC', 'BoE']"
financemagnates,0,0,0,0,0,0
FXStreetNews,en,0,unknown,0,0,"['GBPUSD', 'Fed', 'RiskAppetite', 'BOE', 'Currencies']"
cescyl,es,0,unknown,0,0,"['BOE', 'CastillayLeón', 'Universidad', 'Salamanca', 'Convenio']"
PatrimNacional,0,0,0,0,0,0
cescyl,es,0,unknown,0,0,"['BOE', 'CastillayLeón', 'Universidad', 'Burgos', 'Convenio']"
InstCervantes,0,0,0,0,0,0
cescyl,es,0,unknown,0,0,"['BOE', 'SeguridadSocial', 'PRL']"
cescyl,es,0,unknown,0,0,"['BOE', 'Educación', 'adultos', 'enseñanza', 'básica', 'currículo']"
cescyl,es,0,unknown,0,0,"['BOE', 'bases', 'ayudas', 'industria', 'conectada', 'Activa_Financiación']"
boncryp,en,0,analyst,0,0,"['BOE', 'MIT', 'XRPCommunity', 'IOV']"
Cbdc,0,0,0,0,0,0
fxstreetnewsid,id,0,unknown,0,0,"['EURGBP', 'BOE', 'Zonaeuro', 'Bank']"
FXStreetNews,en,0,unknown,0,0,"['EURGBP', 'BOE', 'Eurozone', 'Banks']"
dumbwire,en,0,unknown,0,0,"['CryptoCurrency', 'bankofengland', 'CBDC', 'digitalasset']"
V_TBot,en,0,analyst,0,0,"['CBDC', 'UK', 'BOE', 'CBDC', 'MIT']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'BOE', 'Fed', 'PenghindaranRisiko', 'SukuBunga']"
FXStreetNews,en,0,unknown,0,0,"['GBPUSD', 'BOE', 'Fed', 'RiskAversion', 'InterestRate']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPJPY', 'SukuBunga', 'BOE', 'Ukraina', 'Inflasi']"
FXStreetNews,en,0,unknown,0,0,"['GBPJPY', 'InterestRate', 'BOE', 'Ukraine', 'Inflation']"
NormanSoftball,nl,0,unknown,0,0,['BOE']
boefinance,en,0,finance expert,0,0,"['dowjones', 'dji', 'profit', 'boe', 'forex']"
