source,target,type,weight
ahezanlucifer,BTC_Archive,mention,0.5
Mashroomcom,bankofengland,tweet,1.0
julianHjessop,bankofengland,tweet,1.0
ShowHouse_,bankofengland,tweet,1.0
ShowHouse_,bankofengland,mention,0.5
NT_CTannenbaum,bankofengland,tweet,1.0
DIGITIMESAsia,bankofengland,tweet,1.0
inclusiongob,bankofengland,tweet,1.0
JK_10000,bankofengland,tweet,1.0
pestrucci,bankofengland,tweet,1.0
pestrucci,patrickadownes,mention,0.5
pestrucci,U308Uranium,mention,0.5
pestrucci,ChapmanScpa,mention,0.5
v_roseborough,bankofengland,tweet,1.0
JumanaSaleheen,bankofengland,tweet,1.0
SocietySatoshi,bankofengland,tweet,1.0
AmitTya03709043,bankofengland,tweet,1.0
takeprofitart,bankofengland,tweet,1.0
cyberspace2140,bankofengland,tweet,1.0
cyberspace2140,MDXcrypto,mention,0.5
kolatery,bankofengland,tweet,1.0
Minegar,bankofengland,tweet,1.0
Minegar,SenStabenow,mention,0.5
Chart2Me,bankofengland,tweet,1.0
MTSInsights,ING_Economics,mention,0.5
RichardSnowFX,bankofengland,tweet,1.0
instrabajoyss,ilo,mention,0.5
instrabajoyss,OIT_ES,mention,0.5
instrabajoyss,empleogob,mention,0.5
soleperezsbt,bankofengland,tweet,1.0
larry79115,chrislibertynow,mention,0.5
larry79115,Liberat67627787,mention,0.5
larry79115,SCROTUSinChief,mention,0.5
larry79115,syndaxvuzz,mention,0.5
gcmyatirim,KaanKutsar,mention,0.5
a_coops1,bankofengland,tweet,1.0
a_coops1,zahratayeb,mention,0.5
a_coops1,MktsInsider,mention,0.5
KVP_Macro,bankofengland,tweet,1.0
KVP_Macro,RBAInfo,mention,0.5
jembendell,bankofengland,tweet,1.0
jembendell,OwenJones84,mention,0.5
jembendell,yanisvaroufakis,mention,0.5
jembendell,novaramedia,mention,0.5
jembendell,chakrabortty,mention,0.5
jembendell,JeremyWarnerUK,mention,0.5
jembendell,johnmcdonnellMP,mention,0.5
jembendell,RLong_Bailey,mention,0.5
FXStreetNews,Frank_Macro,mention,0.5
molfx,bankofengland,tweet,1.0
molfx,YouTube,mention,0.5
RPDiscapacidad,bankofengland,tweet,1.0
flyingstocksman,bankofengland,tweet,1.0
flyingstocksman,AlessioUrban,mention,0.5
EburyPL,bankofengland,tweet,1.0
ACFER20,bankofengland,tweet,1.0
V_TBot,bankofengland,tweet,1.0
pepadiosdado,bankofengland,tweet,1.0
ttkriptoo,bankofengland,tweet,1.0
SincroAsesores,bankofengland,tweet,1.0
FinancialNews,bankofengland,tweet,1.0
luisartolu,bankofengland,tweet,1.0
luisartolu,EnriqueDiazAlva,mention,0.5
luisartolu,EburyES,mention,0.5
luisartolu,valenciaplaza,mention,0.5
metametris,bankofengland,tweet,1.0
javafx_news,bankofengland,tweet,1.0
HathornSabin,bankofengland,tweet,1.0
HathornSabin,IGcom,mention,0.5
Etoro_Airwalk86,bankofengland,tweet,1.0
fibeeapp,richesflores,mention,0.5
KriptoBehice,bankofengland,tweet,1.0
suas103,bankofengland,tweet,1.0
dmcbridejr_,bankofengland,tweet,1.0
RenwickLaw,bankofengland,tweet,1.0
BTCHabercom,bankofengland,tweet,1.0
ddubrovskyFX,bankofengland,tweet,1.0
BarryRight2,bankofengland,tweet,1.0
Nasser_Saidi,bankofengland,tweet,1.0
TraderMarcoCost,bankofengland,tweet,1.0
ugtficaburgos,bankofengland,tweet,1.0
ugtficaburgos,UGT_FICA,mention,0.5
NasirFXTrader,bankofengland,tweet,1.0
NSA_economics,bankofengland,tweet,1.0
NSA_economics,Nasser_Saidi,mention,0.5
antaranews,bankofengland,tweet,1.0
hamiltonkatie96,bankofengland,tweet,1.0
StewartApple13,bankofengland,tweet,1.0
TSpringerCP,bankofengland,tweet,1.0
ferele5447,bankofengland,tweet,1.0
CDS_ConveyData,bankofengland,tweet,1.0
UxbEconomist07,CNBC,mention,0.5
kurzycz,bankofengland,tweet,1.0
MConnollyittm,bankofengland,tweet,1.0
MConnollyittm,ianbeckett,mention,0.5
MConnollyittm,markbishopuk,mention,0.5
Servimedia,bankofengland,tweet,1.0
Servimedia,Haciendagob,mention,0.5
Servimedia,Nacho_PSantos,mention,0.5
Servimedia,juanramirezniet,mention,0.5
FXstreetReports,brad_trading,mention,0.5
A4G_LLP,bankofengland,tweet,1.0
GilesCoghlanCCA,12,mention,0.5
Atlantic_CM,bankofengland,tweet,1.0
MyAuctionUK,bankofengland,tweet,1.0
Shaan_Raithatha,bankofengland,tweet,1.0
PropertyInsidr,bankofengland,tweet,1.0
ianbeckett,bankofengland,tweet,1.0
JackSGAshton,bankofengland,tweet,1.0
GarethDavies007,bankofengland,tweet,1.0
GarethDavies007,YouTube,mention,0.5
shuklasach,bankofengland,tweet,1.0
CMCMarketsAusNZ,bankofengland,tweet,1.0
amparo_gonzales,bankofengland,tweet,1.0
amparo_gonzales,ferran50,mention,0.5
amparo_gonzales,electo_mania,mention,0.5
amparo_gonzales,PSOE,mention,0.5
amparo_gonzales,PODEMOS,mention,0.5
asentance,bobby_7,mention,0.5
asentance,bbctms,mention,0.5
Indie_F1,bankofengland,tweet,1.0
moodyoldblue,bankofengland,tweet,1.0
PropertyExpert,bankofengland,tweet,1.0
BourseiYourself,bankofengland,tweet,1.0
gammaflip,bankofengland,tweet,1.0
goaskmac,bankofengland,tweet,1.0
goaskmac,blackenterprise,mention,0.5
PolletiOffisiel,bankofengland,tweet,1.0
AgendaGlobal20,bankofengland,tweet,1.0
Pippin310,bankofengland,tweet,1.0
Pippin310,Poshmarkapp,mention,0.5
ViennaInvestor,bankofengland,tweet,1.0
ViennaInvestor,Conservatives,mention,0.5
AndrewHigsdrew,bankofengland,tweet,1.0
simeone_betty,bankofengland,tweet,1.0
UxbEconomist07,spectator,mention,0.5
TheRealDaphne,bankofengland,tweet,1.0
bigfadge,bankofengland,tweet,1.0
gg2net,bankofengland,tweet,1.0
AdamCha38082988,bankofengland,tweet,1.0
Janicka,bankofengland,tweet,1.0
thomas_hocke,bankofengland,tweet,1.0
DrJohannesMayr,bankofengland,tweet,1.0
MHW_PR,bankofengland,tweet,1.0
RWNews247WP,bankofengland,tweet,1.0
principalRVann,bankofengland,tweet,1.0
principalRVann,CoachRPringle,mention,0.5
principalRVann,TysonG333,mention,0.5
principalRVann,UCF_Football,mention,0.5
principalRVann,LakeGibsonFB,mention,0.5
principalRVann,tristanvann7,mention,0.5
AfriNFTs,bankofengland,tweet,1.0
Perumal_Equity,bankofengland,tweet,1.0
CDNewsDispatch,bankofengland,tweet,1.0
BNBTCCRYPTO,bankofengland,tweet,1.0
CoachRPringle,TysonG333,mention,0.5
CoachRPringle,UCF_Football,mention,0.5
surrealfishjoke,bankofengland,tweet,1.0
JohnnyComeL8Lee,bankofengland,tweet,1.0
TSM_Holdings,bankofengland,tweet,1.0
PHD2468,MSN,mention,0.5
dishonestmoney,heron_property,mention,0.5
dishonestmoney,YorkshireProps,mention,0.5
TheIndexToday,bankofengland,tweet,1.0
TBRAfrica,bankofengland,tweet,1.0
TBRAfrica,MarjNgwenya,mention,0.5
dishonestmoney,premnsikka,mention,0.5
jaaztime,bankofengland,tweet,1.0
RTSinfo,bankofengland,tweet,1.0
PorFavorDeNada,bankofengland,tweet,1.0
amalmerzouk,bankofengland,tweet,1.0
ScholarlyAfrica,bankofengland,tweet,1.0
ScholarlyAfrica,MarjNgwenya,mention,0.5
HourlyHits,bankofengland,tweet,1.0
CoachKnight_LG,bankofengland,tweet,1.0
CoachKnight_LG,grant_gunder,mention,0.5
863_jayy1,UCF_Football,mention,0.5
863_jayy1,LGFootball_,mention,0.5
myshawnMK,bankofengland,tweet,1.0
myshawnMK,UCF_Football,mention,0.5
myshawnMK,LGHSOfficial,mention,0.5
PhilipBagLowe,bankofengland,tweet,1.0
Greezy_75,bankofengland,tweet,1.0
Greezy_75,LakeGibsonFB,mention,0.5
Oak_Wood_School,bankofengland,tweet,1.0
CoacHbAdams_247,bankofengland,tweet,1.0
ChrisSpelter,bankofengland,tweet,1.0
ChrisSpelter,KingKong9888,mention,0.5
ChrisSpelter,DavidLe76335983,mention,0.5
ChrisSpelter,WPipperger,mention,0.5
ChrisSpelter,1909er,mention,0.5
ChrisSpelter,nxarria,mention,0.5
eugpower,bankofengland,tweet,1.0
BusInsMagazine,bankofengland,tweet,1.0
vincegiudice63,bankofengland,tweet,1.0
LolaNavarroArg,bankofengland,tweet,1.0
ero_sup,bankofengland,tweet,1.0
ero_sup,DGCyL,mention,0.5
ero_sup,Sup_Policia,mention,0.5
ero_sup,VirBarcones,mention,0.5
teschuac,bankofengland,tweet,1.0
PoohBearCorner,HopeSmi90921832,mention,0.5
UGTAGEAnd,bankofengland,tweet,1.0
UGTAGEAnd,UGTSPSEVILLA,mention,0.5
UGTAGEAnd,UGT_SPGRANADA,mention,0.5
UGTAGEAnd,UGTSPmalaga,mention,0.5
UGTAGEAnd,UGT_SPJaen,mention,0.5
UGTAGEAnd,UGT_SPCORDOBA,mention,0.5
UGTAGEAnd,UGT_SP_Almeria,mention,0.5
dishonestmoney,AllieHBNews,mention,0.5
dishonestmoney,MartinSLewis,mention,0.5
Bucksrockers,bankofengland,tweet,1.0
CHMelih,bankofengland,tweet,1.0
CHMelih,prideveteran1,mention,0.5
RTVCes,bankofengland,tweet,1.0
SwindellsLLP,bankofengland,tweet,1.0
LondonOnGround,bankofengland,tweet,1.0
LondonOnGround,cityoflondon,mention,0.5
LondonOnGround,StPaulsLondon,mention,0.5
LondonOnGround,GuildhallLondon,mention,0.5
LondonOnGround,CheapsideBA,mention,0.5
LondonOnGround,LeadenhallMkt,mention,0.5
LondonOnGround,The_Monument,mention,0.5
noticiasCEX,bankofengland,tweet,1.0
cescyl,mincoturgob,mention,0.5
cescyl,empresasjcyl,mention,0.5
cescyl,mitecogob,mention,0.5
ashwini_kochar,bankofengland,tweet,1.0
ashwini_kochar,_prashantnair,mention,0.5
ashwini_kochar,saxena_puru,mention,0.5
BCollier2012,bankofengland,tweet,1.0
TwoFiveBaseball,RA_Parker,mention,0.5
badkarma617,bankofengland,tweet,1.0
badkarma617,CryptoTea_,mention,0.5
LarbiBenbouhali,bankofengland,tweet,1.0
Coach_Foster12,bankofengland,tweet,1.0
Coach_Foster12,KelsaWalker,mention,0.5
_Balfratronic,bankofengland,tweet,1.0
_Balfratronic,Aso_Liberum,mention,0.5
Ellie9691,bankofengland,tweet,1.0
snaglet,bankofengland,tweet,1.0
snaglet,Blueoceanarctic,mention,0.5
snaglet,buymeacoffee,mention,0.5
yielddive,bankofengland,tweet,1.0
aappdigital,bankofengland,tweet,1.0
ETTelecom,bankofengland,tweet,1.0
advice_sj,bankofengland,tweet,1.0
cescyl,DSocialesGob,mention,0.5
cescyl,M_Presidencia,mention,0.5
BourseiYourself,jeancharlesgand,mention,0.5
Francesc_Forex,Boe,mention,0.5
OIE_Oposiciones,bankofengland,tweet,1.0
PlataformaMill1,bankofengland,tweet,1.0
acemaxx,bankofengland,tweet,1.0
acemaxx,BloombergTV,mention,0.5
ZehraAlpkurt,bankofengland,tweet,1.0
ZehraAlpkurt,bbcturkce,mention,0.5
StopTheWEFnow,bankofengland,tweet,1.0
StopTheWEFnow,BorisJohnson,mention,0.5
alafeinacaprisc,bankofengland,tweet,1.0
FEDECA_Murcia,INAP_ES,mention,0.5
MedidasIlogicas,bankofengland,tweet,1.0
MedidasIlogicas,sanchezcastejon,mention,0.5
MedidasIlogicas,interiorgob,mention,0.5
OARbadajoz,bankofengland,tweet,1.0
AsajaToledo,bankofengland,tweet,1.0
SuperKeiserKids,bankofengland,tweet,1.0
SuperKeiserKids,ILArtRoom,mention,0.5
cyronnn___,bankofengland,tweet,1.0
TalkMarkets,bankofengland,tweet,1.0
TalkMarkets,BoeTechnology,mention,0.5
Mariaglezben,bankofengland,tweet,1.0
BourseiYourself,KarenPeloille,mention,0.5
BourseiYourself,FlowBank_SA,mention,0.5
collam1020,bankofengland,tweet,1.0
collam1020,business,mention,0.5
collam1020,markets,mention,0.5
collam1020,KritiGuptaNews,mention,0.5
collam1020,kristinaaquino,mention,0.5
DrHeynenCap,bankofengland,tweet,1.0
TheOneDoesMath,bankofengland,tweet,1.0
TheOneDoesMath,CPMmath,mention,0.5
TheOneDoesMath,Boggseys,mention,0.5
CopleyJuniorYr5,bankofengland,tweet,1.0
SouthbankInvest,NickolaiHubble,mention,0.5
MSocialGob,bankofengland,tweet,1.0
cescyl,justiciagob,mention,0.5
aragondigital,bankofengland,tweet,1.0
GilesCoghlanCCA,BBCWorldBiz,mention,0.5
GilesCoghlanCCA,Arfxyz,mention,0.5
GilesCoghlanCCA,BBCWorld,mention,0.5
GilesCoghlanCCA,BBCNews,mention,0.5
GilesCoghlanCCA,samanthaTVnews,mention,0.5
BattleArenaGG,bankofengland,tweet,1.0
nwlaedits,bankofengland,tweet,1.0
Greezy_75,1_Joel_Morris,mention,0.5
MarcMarkee,863_jayy1,mention,0.5
MarcMarkee,CoachRPringle,mention,0.5
MarcMarkee,CoachKnight_LG,mention,0.5
MarcMarkee,CoacHbAdams_247,mention,0.5
MarcMarkee,Greezy_75,mention,0.5
MarcMarkee,CoachSpanos,mention,0.5
MarcMarkee,HurlieB,mention,0.5
MarcMarkee,FSUFootball,mention,0.5
MarcMarkee,polk_way,mention,0.5
bankofengland,mccann_bert,mention,0.5
saltmarshecon,bankofengland,tweet,1.0
saltmarshecon,ONS,mention,0.5
MacRonin1,toby_n,mention,0.5
MacRonin1,DuncanWeldon,mention,0.5
Michael92863410,bankofengland,tweet,1.0
Michael92863410,BWallaceMP,mention,0.5
greatyarmouthbc,bankofengland,tweet,1.0
MichelCrypto1,bankofengland,tweet,1.0
MichelCrypto1,BTCTN,mention,0.5
UGTAGEAnd,UGT_SPANDALUCIA,mention,0.5
UGTAGEAnd,UGT_Andalucia,mention,0.5
UGTAGEAnd,Carmenc50073719,mention,0.5
techitouttt,bankofengland,tweet,1.0
DarylKhp,bankofengland,tweet,1.0
TRADE_TALK_,bankofengland,tweet,1.0
rkbarefield,bankofengland,tweet,1.0
rkbarefield,smooches0411,mention,0.5
JacksonAkins5,bankofengland,tweet,1.0
JacksonAkins5,FSUFootball,mention,0.5
JacksonAkins5,CoachRPringle,mention,0.5
JacksonAkins5,Greezy_75,mention,0.5
Greezy_75,MarcMarkee,mention,0.5
CoachRPringle,FSUFootball,mention,0.5
CoachRPringle,JacksonAkins5,mention,0.5
VintageBankier,bankofengland,tweet,1.0
marmoremena,bankofengland,tweet,1.0
bikeindia,bankofengland,tweet,1.0
bikeindia,AsparTeam,mention,0.5
bikeindia,IzanGuevara28,mention,0.5
bikeindia,david64official,mention,0.5
bikeindia,Le0pardRacing,mention,0.5
bikeindia,TatsukiSuzuki24,mention,0.5
1humana1,Angie78558545,mention,0.5
NachrichtenES,bankofengland,tweet,1.0
PlataformaMill1,Villarejo,mention,0.5
PlataformaMill1,abc_blogs,mention,0.5
JeffLebowskiEsq,bankofengland,tweet,1.0
JeffLebowskiEsq,money2themasses,mention,0.5
dmcbridejr_,CoachVenables,mention,0.5
dmcbridejr_,LakeGibsonFB,mention,0.5
dino445566,bankofengland,tweet,1.0
Dagenator,bankofengland,tweet,1.0
Dagenator,disclosure,mention,0.5
Dagenator,WalkOffTheEarth,mention,0.5
Dagenator,mattdusk,mention,0.5
Dagenator,MacMillerMemoir,mention,0.5
Dagenator,kyleeastwood,mention,0.5
Dagenator,loverboyband,mention,0.5
Dagenator,ledzeppelin,mention,0.5
Dagenator,mothermother,mention,0.5
Dagenator,crystalmethod,mention,0.5
Dagenator,JrRichards,mention,0.5
Dagenator,bozscaggsmusic,mention,0.5
Dagenator,alstewartinfo,mention,0.5
Dagenator,stevehill,mention,0.5
Dagenator,RachelPlatten,mention,0.5
Dagenator,OfficialSting,mention,0.5
CentralChartsEN,bankofengland,tweet,1.0
MIKEYODESIRE,bankofengland,tweet,1.0
MIKEYODESIRE,givenchy_gang,mention,0.5
dishonestmoney,bobteebuilder,mention,0.5
dishonestmoney,Rembrandt727,mention,0.5
dishonestmoney,NorthmanTrader,mention,0.5
CronicaBalear_,bankofengland,tweet,1.0
paymentsjournal,bankofengland,tweet,1.0
tristanvann7,bankofengland,tweet,1.0
AzorInfo,bankofengland,tweet,1.0
Mariaglezben,educaciongob,mention,0.5
LakeGibsonFB,tristanvann7,mention,0.5
RNCrypto74,bankofengland,tweet,1.0
RNCrypto74,bitcoinagile,mention,0.5
RNCrypto74,CNETNews,mention,0.5
SouthernTorch,bankofengland,tweet,1.0
retrievermom,bankofengland,tweet,1.0
chuzbucket,rahmstorf,mention,0.5
Junta_Agricultu,bankofengland,tweet,1.0
Junta_Agricultu,Junta_Ex,mention,0.5
Junta_Agricultu,consumogob,mention,0.5
cescyl,ICEX_,mention,0.5
cescyl,Congreso_Es,mention,0.5
nebforge,bankofengland,tweet,1.0
Valladolid_Gob,bankofengland,tweet,1.0
Valladolid_Gob,boegob,mention,0.5
MarcMarkee,VilliersDion,mention,0.5
JanGold_,bankofengland,tweet,1.0
BC_Journal_ESP,bankofengland,tweet,1.0
BC_Journal_News,bankofengland,tweet,1.0
MAmblerShattock,bankofengland,tweet,1.0
SuptSylvania,bankofengland,tweet,1.0
UxbEconomist07,RupertDarwall,mention,0.5
UxbEconomist07,huwsteenis,mention,0.5
UxbEconomist07,FT,mention,0.5
UxbEconomist07,pilitaclark,mention,0.5
UxbEconomist07,HSBC,mention,0.5
UxbEconomist07,bankofengland,mention,0.5
UxbEconomist07,ftopinion,mention,0.5
UxbEconomist07,ftmoralmoney,mention,0.5
UxbEconomist07,gilliantett,mention,0.5
UxbEconomist07,RogerPielkeJr,mention,0.5
UxbEconomist07,NetZeroWatch,mention,0.5
UxbEconomist07,SteveBakerHW,mention,0.5
UxbEconomist07,cmackinlay,mention,0.5
itmoamun,bankofengland,tweet,1.0
RealtyNXT,bankofengland,tweet,1.0
RealtyNXT,AskNationwide,mention,0.5
Utoday_en,bankofengland,tweet,1.0
Utoday_en,crypto,mention,0.5
dapstats,bankofengland,tweet,1.0
dapstats,VlanciPictures,mention,0.5
dapstats,coloradotravis,mention,0.5
dapstats,MotherCabriniNY,mention,0.5
dapstats,tslaqpodcast,mention,0.5
dapstats,eriz35,mention,0.5
dapstats,homerixy32,mention,0.5
dapstats,SamanthaLaDuc,mention,0.5
dapstats,DiMartinoBooth,mention,0.5
dapstats,tyillc,mention,0.5
dapstats,DoombergT,mention,0.5
dapstats,Bonecondor,mention,0.5
dapstats,BennettTomlin,mention,0.5
dapstats,zerohedge,mention,0.5
cescyl,OMC_es,mention,0.5
cescyl,wto,mention,0.5
CapEconomics,bankofengland,tweet,1.0
ChrissyCrypto7,bankofengland,tweet,1.0
Chris_E_Qld_Au,bankofengland,tweet,1.0
Chris_E_Qld_Au,zerohedge,mention,0.5
UNIRCareers,bankofengland,tweet,1.0
FrenchMiliRadar,bankofengland,tweet,1.0
acemaxx,senoj_erialc,mention,0.5
acemaxx,FT,mention,0.5
coinshots,bankofengland,tweet,1.0
interneteando,bankofengland,tweet,1.0
k_wilaiphat,bankofengland,tweet,1.0
harriet75,bankofengland,tweet,1.0
FXStreetNews,Ross_Burland,mention,0.5
Romain30112747,CalliFanciulla,mention,0.5
MarketsRadio,bankofengland,tweet,1.0
LakeGibsonFB,CoachTomShaw,mention,0.5
frankmottek,bankofengland,tweet,1.0
frankmottek,MottekOnMoney,mention,0.5
frankmottek,KABCRadio,mention,0.5
frankmottek,LaurenSivan,mention,0.5
frankmottek,BEONDBlockchain,mention,0.5
SamanthaLaDuc,bankofengland,tweet,1.0
Shilts88,bankofengland,tweet,1.0
ACryptoB1,bankofengland,tweet,1.0
MortgageChat,bankofengland,tweet,1.0
bankofengland,PETITJEANEmeli1,mention,0.5
Haddockiano,bankofengland,tweet,1.0
Haddockiano,carolbdzz,mention,0.5
Haddockiano,BeaMedina11,mention,0.5
Haddockiano,ClaraDeArte,mention,0.5
Raunakrane,bankofengland,tweet,1.0
Copitile,bankofengland,tweet,1.0
DBRSMorningstar,bankofengland,tweet,1.0
Druida2011,bankofengland,tweet,1.0
djbeach73,bankofengland,tweet,1.0
FwdBenelux,bankofengland,tweet,1.0
JayneLinney,bankofengland,tweet,1.0
JayneLinney,LeftFootFwd,mention,0.5
dpeterswright,bankofengland,tweet,1.0
FredericBillet,bankofengland,tweet,1.0
FredericBillet,cryptonary,mention,0.5
FredericBillet,terra_money,mention,0.5
capital_dwell,bankofengland,tweet,1.0
cryptonews_plus,bankofengland,tweet,1.0
ePoundWallet,bankofengland,tweet,1.0
pmagn,EliotJacobson,mention,0.5
McEwanMorton,bankofengland,tweet,1.0
McEwanMorton,LeftFootFwd,mention,0.5
bankofengland,Greyadder,mention,0.5
Greezy_75,CoachTomShaw,mention,0.5
1humana1,NHPUKOfficial,mention,0.5
dishonestmoney,BThroughParty,mention,0.5
library_forex,bankofengland,tweet,1.0
TudoCelular,bankofengland,tweet,1.0
Maistora,bankofengland,tweet,1.0
asesoria_juri,bankofengland,tweet,1.0
CsifSaniMad,bankofengland,tweet,1.0
bankofengland,BradfordLitFest,mention,0.5
1humana1,OPolitics,mention,0.5
portfolio_inst,bankofengland,tweet,1.0
portfolio_inst,monakdohle,mention,0.5
TIMGOLDFINCH,Danjsalt,mention,0.5
TIMGOLDFINCH,BigBadBurrow,mention,0.5
TIMGOLDFINCH,notayesmansecon,mention,0.5
WNethercott,bankofengland,tweet,1.0
WNethercott,BBCNews,mention,0.5
Relational_SA,bankofengland,tweet,1.0
crowdwithus,bankofengland,tweet,1.0
ucesha,mufaceoficial,mention,0.5
FclOujhmDiOv0m3,bankofengland,tweet,1.0
FclOujhmDiOv0m3,yenisafak,mention,0.5
FclOujhmDiOv0m3,SahinalpBulent,mention,0.5
aadmarkenstein,bankofengland,tweet,1.0
aadmarkenstein,Klas_Liberaal,mention,0.5
aadmarkenstein,TjeerdD66,mention,0.5
TwoFiveBaseball,JasonOchart,mention,0.5
GlobalReins,bankofengland,tweet,1.0
eXirano,bankofengland,tweet,1.0
eXirano,goldseek,mention,0.5
Plus500,bankofengland,tweet,1.0
GazteBulegoaBrk,bankofengland,tweet,1.0
Lobo110383,bankofengland,tweet,1.0
maneco1964,bankofengland,tweet,1.0
GrupoAseguranza,bankofengland,tweet,1.0
SahinalpBulent,bankofengland,tweet,1.0
metametris,AgefiFrance,mention,0.5
larry79115,MarkTrewick1,mention,0.5
crypto_news24,bankofengland,tweet,1.0
dnicatala,bankofengland,tweet,1.0
dnicatala,JosepMaCalaFont,mention,0.5
dnicatala,jrcarrilloh,mention,0.5
dnicatala,Rafaelarenasgar,mention,0.5
TrademanFX,bankofengland,tweet,1.0
dishonestmoney,jon_trickett,mention,0.5
RobWilson_RDG,bankofengland,tweet,1.0
BeesterGee,bankofengland,tweet,1.0
TwoFiveBaseball,JHUBaseball,mention,0.5
TwoFiveBaseball,charlesmonterr7,mention,0.5
SCROTUSinChief,mohammedjoudah1,mention,0.5
LGHSOfficial,bankofengland,tweet,1.0
ForgeRat,bankofengland,tweet,1.0
ForgeRat,systemrename,mention,0.5
MutuaTrapagaran,bankofengland,tweet,1.0
MutuaTrapagaran,elespanolcom,mention,0.5
Mariaglezben,FormacProfAnd,mention,0.5
Mariaglezben,EducaAndInnova,mention,0.5
Mariaglezben,ManoliFM,mention,0.5
Mariaglezben,CEPdeCadiz,mention,0.5
Mariaglezben,cepmalaga,mention,0.5
Mariaglezben,CEPdeSevilla,mention,0.5
Mariaglezben,CEPdeJEREZ,mention,0.5
foreverlaura01,bankofengland,tweet,1.0
TwoFiveBaseball,JVillalpando13,mention,0.5
TylinX_2033,bankofengland,tweet,1.0
TylinX_2033,MSEProspects,mention,0.5
TylinX_2033,Ballislife,mention,0.5
TylinX_2033,jrnba,mention,0.5
TylinX_2033,nikebasketball,mention,0.5
PBpress,bankofengland,tweet,1.0
LGHSGBB,bankofengland,tweet,1.0
JonathanFar23,bankofengland,tweet,1.0
JonathanFar23,RussellB81984,mention,0.5
JonathanFar23,Tom0H121,mention,0.5
hoddersonline,bankofengland,tweet,1.0
hoddersonline,bankofengland,mention,0.5
hoddersonline,landc,mention,0.5
hoddersonline,GuildProperty,mention,0.5
Euroit01,bankofengland,tweet,1.0
CoachRPringle,BClay_9,mention,0.5
CoachRPringle,NWBearcat_FB,mention,0.5
CoachRPringle,KjWilliams__,mention,0.5
cescyl,usal,mention,0.5
cescyl,inclusiongob,mention,0.5
TIMGOLDFINCH,HenricCont,mention,0.5
TIMGOLDFINCH,bourdeau_ed,mention,0.5
TIMGOLDFINCH,richyphillips,mention,0.5
TIMGOLDFINCH,ParkersPlaster1,mention,0.5
TIMGOLDFINCH,takeitwithsalt,mention,0.5
TIMGOLDFINCH,SmoothRegulator,mention,0.5
TIMGOLDFINCH,gsnedeker,mention,0.5
TIMGOLDFINCH,JohnRad15,mention,0.5
TIMGOLDFINCH,Jo_HNGalt,mention,0.5
TIMGOLDFINCH,AynRand_is_Dead,mention,0.5
TIMGOLDFINCH,PDWriter,mention,0.5
TIMGOLDFINCH,GeorgieSpirit,mention,0.5
TIMGOLDFINCH,samvega,mention,0.5
TIMGOLDFINCH,SvarfvarSea,mention,0.5
TIMGOLDFINCH,AnalyticD,mention,0.5
TIMGOLDFINCH,CarlitosMMT,mention,0.5
TIMGOLDFINCH,barua_ashish,mention,0.5
TIMGOLDFINCH,AlanDownunder,mention,0.5
TIMGOLDFINCH,Locke_Wiggins,mention,0.5
TIMGOLDFINCH,jrex62,mention,0.5
TIMGOLDFINCH,cullenroche,mention,0.5
TIMGOLDFINCH,edj635562,mention,0.5
TIMGOLDFINCH,clintballinger,mention,0.5
TIMGOLDFINCH,KimDriver11,mention,0.5
TIMGOLDFINCH,duncanpoundcake,mention,0.5
TIMGOLDFINCH,MMTLabour,mention,0.5
TIMGOLDFINCH,ThomasSirianni2,mention,0.5
TIMGOLDFINCH,NKozev,mention,0.5
TIMGOLDFINCH,GormsbyE,mention,0.5
TIMGOLDFINCH,katiecannon2,mention,0.5
TIMGOLDFINCH,nevin_simon,mention,0.5
TIMGOLDFINCH,Frances_Coppola,mention,0.5
TIMGOLDFINCH,RogueCoder250,mention,0.5
TIMGOLDFINCH,CreativeDeduct,mention,0.5
TIMGOLDFINCH,Tim_Congdon,mention,0.5
TIMGOLDFINCH,iimr_buckingham,mention,0.5
TIMGOLDFINCH,RichardJMurphy,mention,0.5
LakeGibsonFB,RylaBryant,mention,0.5
ralf_streck,bankofengland,tweet,1.0
INSST_MITES_GOB,bankofengland,tweet,1.0
KurtVermeulen,bankofengland,tweet,1.0
La_COAG,bankofengland,tweet,1.0
La_COAG,consumogob,mention,0.5
ColegioITOP,bankofengland,tweet,1.0
verdadelab,bankofengland,tweet,1.0
verdadelab,vitoquiles,mention,0.5
martaaycu,bankofengland,tweet,1.0
TIMGOLDFINCH,resiguru,mention,0.5
TIMGOLDFINCH,David19531501,mention,0.5
TIMGOLDFINCH,UndercoverDane,mention,0.5
TIMGOLDFINCH,EuOutta,mention,0.5
TIMGOLDFINCH,DavidNZUK,mention,0.5
TIMGOLDFINCH,Holdstk,mention,0.5
TIMGOLDFINCH,Ztx294,mention,0.5
TIMGOLDFINCH,markwh2001,mention,0.5
TIMGOLDFINCH,Martin020455,mention,0.5
TIMGOLDFINCH,LordOfFreedom2,mention,0.5
TIMGOLDFINCH,chrisxh558,mention,0.5
TIMGOLDFINCH,BILDERBERG_GP,mention,0.5
TIMGOLDFINCH,The_Leaver,mention,0.5
TIMGOLDFINCH,JohnRya13591294,mention,0.5
TIMGOLDFINCH,ConraddKonnrad,mention,0.5
TIMGOLDFINCH,wanderer_bolton,mention,0.5
TIMGOLDFINCH,Roblev0,mention,0.5
