source,target,type,weight
bankofengland,DaveTheTwitt,mention,0.5
bankofengland,Supervation,mention,0.5
bankofengland,razzerobas,mention,0.5
bankofengland,ThewKaren,mention,0.5
bankofengland,Gaga_BoyBeliebs,mention,0.5
bankofengland,kritikagoyal007,mention,0.5
bankofengland,TheMoz_M,mention,0.5
bankofengland,AaronRhodes8,mention,0.5
bankofengland,Jademonkeyhunte,mention,0.5
bankofengland,MarkLynham1,mention,0.5
bankofengland,AEAjournals,mention,0.5
bankofengland,MayorofLondon,mention,0.5
bankofengland,LDN_environment,mention,0.5
bankofengland,lynnew69,mention,0.5
bankofengland,albertoaza,mention,0.5
bankofengland,BritIndy,mention,0.5
bankofengland,sim_manchester,mention,0.5
bankofengland,MichaelAbbott19,mention,0.5
bankofengland,Bradford_TandA,mention,0.5
bankofengland,FaithInBradford,mention,0.5
bankofengland,ShadimHussain,mention,0.5
bankofengland,MercyMissionUK,mention,0.5
bankofengland,Mfosterfamily,mention,0.5
bankofengland,BBCRadio4,mention,0.5
bankofengland,psicorps2000,mention,0.5
bankofengland,datenhalde,mention,0.5
bankofengland,margate_fc,mention,0.5
bankofengland,demishassabis,mention,0.5
bankofengland,MIT_CSAIL,mention,0.5
bankofengland,kirstie_j,mention,0.5
bankofengland,PeterTatchell,mention,0.5
bankofengland,davidwalliams,mention,0.5
bankofengland,pjd23272,mention,0.5
bankofengland,vincecable,mention,0.5
bankofengland,TheRealLukevans,mention,0.5
bankofengland,GraceFo00102407,mention,0.5
bankofengland,BFS_Science,mention,0.5
bankofengland,davidprobertson,mention,0.5
bankofengland,Zehra_Zaidi,mention,0.5
bankofengland,DrSDFitzgerald,mention,0.5
bankofengland,Ri_Science,mention,0.5
bankofengland,Martina,mention,0.5
bankofengland,sinavaia,mention,0.5
bankofengland,Kempton,mention,0.5
bankofengland,TubbyBats,mention,0.5
bankofengland,Number10cat,mention,0.5
bankofengland,JimDavisOnAir,mention,0.5
bankofengland,paulstuartbates,mention,0.5
bankofengland,Cherylbaker,mention,0.5
bankofengland,CCriadoPerez,mention,0.5
bankofengland,KeithMansfield,mention,0.5
bankofengland,CanaryJamMedia,mention,0.5
bankofengland,dermotfinch,mention,0.5
bankofengland,MrJ_Ro,mention,0.5
bankofengland,LGBTfdn,mention,0.5
bankofengland,roy_gill,mention,0.5
bankofengland,RobertJenrick,mention,0.5
bankofengland,RealHumptyB,mention,0.5
bankofengland,wesstreeting,mention,0.5
bankofengland,at67435,mention,0.5
bankofengland,We_reScrewed,mention,0.5
bankofengland,ymcans,mention,0.5
bankofengland,xvrmdf,mention,0.5
bankofengland,wallaceme,mention,0.5
bankofengland,faisalislam,mention,0.5
bankofengland,George_Osborne,mention,0.5
bankofengland,jonsnowC4,mention,0.5
bankofengland,Garrett_Taffer,mention,0.5
bankofengland,kurtisssprosser,mention,0.5
bankofengland,AgeUKOxon,mention,0.5
bankofengland,OxfordshireCF,mention,0.5
bankofengland,David14011970,mention,0.5
bankofengland,wcvaruth,mention,0.5
bankofengland,Central_Hall,mention,0.5
bankofengland,TheBreweries,mention,0.5
bankofengland,sciencetargets,mention,0.5
bankofengland,Mikeyekeoma,mention,0.5
bankofengland,elchaposing,mention,0.5
bankofengland,maggiesoldham,mention,0.5
bankofengland,qMvupxFZueS6tyH,mention,0.5
bankofengland,Kzaya1418,mention,0.5
bankofengland,EconomyAsks,mention,0.5
bankofengland,moosterish,mention,0.5
bankofengland,samcross9414,mention,0.5
bankofengland,EMpoweriB,mention,0.5
bankofengland,BlackPhysicists,mention,0.5
bankofengland,JamesLePenguin,mention,0.5
bankofengland,gaugetheory1,mention,0.5
bankofengland,michael_hows,mention,0.5
bankofengland,OllMor,mention,0.5
bankofengland,Cornwall_CF,mention,0.5
bankofengland,STAKstaustell,mention,0.5
bankofengland,NorthantsCF,mention,0.5
bankofengland,WinFinSeries,mention,0.5
bankofengland,EgbertLankamp,mention,0.5
bankofengland,BHillGirls,mention,0.5
bankofengland,RGSGuildford,mention,0.5
bankofengland,kingsmathschool,mention,0.5
bankofengland,ONS,mention,0.5
bankofengland,ESCoEorg,mention,0.5
bankofengland,Day4Networks,mention,0.5
bankofengland,gusdrojas,mention,0.5
bankofengland,2xWhisky,mention,0.5
bankofengland,wtfhappenedtom1,mention,0.5
bankofengland,HotChocoTrust,mention,0.5
bankofengland,MarkBerlard,mention,0.5
bankofengland,CofGCollege,mention,0.5
bankofengland,osilua,mention,0.5
bankofengland,stacyl2,mention,0.5
bankofengland,Hadexox,mention,0.5
bankofengland,ToynbeeHall,mention,0.5
bankofengland,stevebristoluk,mention,0.5
bankofengland,DNB_NL,mention,0.5
bankofengland,vegan_perfect,mention,0.5
bankofengland,cosmicjulie,mention,0.5
bankofengland,Indyvale,mention,0.5
bankofengland,GlasgowCVS,mention,0.5
bankofengland,reubender,mention,0.5
bankofengland,EthnicityInvest,mention,0.5
bankofengland,NCSC,mention,0.5
bankofengland,chichinwanoku,mention,0.5
bankofengland,Chineke4Change,mention,0.5
bankofengland,LouisKashari,mention,0.5
bankofengland,AmyRollitt,mention,0.5
bankofengland,EastEnd_CF,mention,0.5
bankofengland,megan_mc_,mention,0.5
bankofengland,Caitlinp1236,mention,0.5
bankofengland,Colly4,mention,0.5
bankofengland,finimize,mention,0.5
bankofengland,cesararquitecto,mention,0.5
bankofengland,A_WittenbergCox,mention,0.5
bankofengland,HeatherM_OBE,mention,0.5
bankofengland,bycChair,mention,0.5
bankofengland,CFTC,mention,0.5
bankofengland,studentpride,mention,0.5
bankofengland,ushrium,mention,0.5
bankofengland,LGMDrums,mention,0.5
bankofengland,JennyPHomewood,mention,0.5
bankofengland,Rahaman25381919,mention,0.5
bankofengland,lizzyd06,mention,0.5
bankofengland,Sandison,mention,0.5
bankofengland,MediaMuseum,mention,0.5
bankofengland,CDarwinSchool,mention,0.5
bankofengland,flashxofxtab,mention,0.5
bankofengland,k5aini,mention,0.5
bankofengland,TomaszTweets,mention,0.5
bankofengland,GreenSqMile,mention,0.5
bankofengland,samueltombs,mention,0.5
bankofengland,martinpcarney,mention,0.5
bankofengland,Ryan8772,mention,0.5
bankofengland,FinancialTimes,mention,0.5
bankofengland,djgrahambates,mention,0.5
bankofengland,LNSOP,mention,0.5
bankofengland,Ductran1411,mention,0.5
bankofengland,giconi,mention,0.5
bankofengland,McC1933,mention,0.5
bankofengland,CedarLuo,mention,0.5
bankofengland,crm_uk,mention,0.5
bankofengland,Daemmon19C,mention,0.5
bankofengland,SandyNairne,mention,0.5
bankofengland,LolaHornsey,mention,0.5
bankofengland,DrEmilyGrossman,mention,0.5
bankofengland,Dakota16West,mention,0.5
bankofengland,bedhead00,mention,0.5
bankofengland,statisticsONS,mention,0.5
bankofengland,futureprim,mention,0.5
bankofengland,DamienMcCrystal,mention,0.5
bankofengland,JacksDaLad,mention,0.5
bankofengland,kayladunne_PR,mention,0.5
bankofengland,rich_vaughan,mention,0.5
bankofengland,Inkycat,mention,0.5
bankofengland,CitAdviceScot,mention,0.5
bankofengland,cabwl,mention,0.5
bankofengland,explorearchives,mention,0.5
bankofengland,UkNatArchives,mention,0.5
bankofengland,PjimmyXr,mention,0.5
bankofengland,SPIEtweets,mention,0.5
bankofengland,jamesgraham2,mention,0.5
bankofengland,lordmayors_show,mention,0.5
bankofengland,UCPrimary,mention,0.5
bankofengland,tinklea,mention,0.5
bankofengland,ScienceGrange,mention,0.5
bankofengland,80sgirldiary,mention,0.5
bankofengland,jack_mclean,mention,0.5
bankofengland,HoTBunnyBaker,mention,0.5
bankofengland,williamjamesbl1,mention,0.5
bankofengland,HelenPankhurst,mention,0.5
bankofengland,MissFairbro,mention,0.5
bankofengland,nickybshaw,mention,0.5
bankofengland,picky_head_yute,mention,0.5
bankofengland,emilyfward,mention,0.5
bankofengland,dstaikos,mention,0.5
bankofengland,ProfBrianCox,mention,0.5
bankofengland,FitbaNomad,mention,0.5
bankofengland,Will__Pollard,mention,0.5
bankofengland,PhilMcBryde1,mention,0.5
bankofengland,onein400,mention,0.5
bankofengland,profbradgibson,mention,0.5
bankofengland,lford_louise,mention,0.5
bankofengland,ValGibson11,mention,0.5
bankofengland,jimmytabuk,mention,0.5
bankofengland,trojan1963,mention,0.5
bankofengland,Nigel_Ford,mention,0.5
bankofengland,SamGyimah,mention,0.5
bankofengland,sciencemuseum,mention,0.5
bankofengland,TheBHF,mention,0.5
bankofengland,Dubsy_chat,mention,0.5
bankofengland,ImogenHaig,mention,0.5
bankofengland,BB_STEM,mention,0.5
bankofengland,BhmUK,mention,0.5
bankofengland,HackneyAbbott,mention,0.5
bankofengland,DavidLammy,mention,0.5
bankofengland,BBCUKBLACK,mention,0.5
bankofengland,KattyKayBBC,mention,0.5
bankofengland,cmcgreevy5,mention,0.5
bankofengland,danbritton89,mention,0.5
bankofengland,frozenwarning,mention,0.5
bankofengland,DarrenGreetham,mention,0.5
bankofengland,jojo_louise001,mention,0.5
bankofengland,EvanCull,mention,0.5
bankofengland,PM_Holmes,mention,0.5
bankofengland,JustineDarling3,mention,0.5
bankofengland,JulietBlaxland,mention,0.5
bankofengland,EddieCapstick,mention,0.5
bankofengland,DJMarkMyers,mention,0.5
bankofengland,timmyvoe,mention,0.5
bankofengland,fha1000,mention,0.5
bankofengland,shishir_jha,mention,0.5
bankofengland,brucelauderdale,mention,0.5
bankofengland,phenelloyd,mention,0.5
bankofengland,MaryAnningRocks,mention,0.5
bankofengland,chronicleflask,mention,0.5
bankofengland,ruth_mottram,mention,0.5
bankofengland,AndyHunt83,mention,0.5
bankofengland,RobLeong1,mention,0.5
bankofengland,climate_earth,mention,0.5
bankofengland,palmertrees,mention,0.5
bankofengland,paulcoxon,mention,0.5
bankofengland,paulsw11,mention,0.5
bankofengland,nij_r,mention,0.5
bankofengland,thatkat,mention,0.5
bankofengland,GraemeBandeira,mention,0.5
bankofengland,DrScottJMcGrane,mention,0.5
bankofengland,OeeTran,mention,0.5
bankofengland,LaganClaire,mention,0.5
bankofengland,EmilyJaneReed,mention,0.5
bankofengland,LoveWapping,mention,0.5
bankofengland,RichardDisney,mention,0.5
bankofengland,CSharpWords,mention,0.5
bankofengland,Grimwood2306,mention,0.5
bankofengland,stuart_smiles,mention,0.5
bankofengland,Mark_Hartshorne,mention,0.5
bankofengland,psalmotoxin,mention,0.5
bankofengland,markydeedrop,mention,0.5
bankofengland,AdamFrankenberg,mention,0.5
bankofengland,Jon_Restell,mention,0.5
bankofengland,thronesaddict19,mention,0.5
bankofengland,lee_owen1976,mention,0.5
bankofengland,grahamfarmelo,mention,0.5
bankofengland,BrianCathcart,mention,0.5
bankofengland,IdrisDragon,mention,0.5
bankofengland,MANDARINLEISURE,mention,0.5
bankofengland,safc4ever,mention,0.5
bankofengland,shanemcinnes,mention,0.5
bankofengland,droftes,mention,0.5
bankofengland,RatherRyan,mention,0.5
bankofengland,DrRiart,mention,0.5
bankofengland,LivUni,mention,0.5
bankofengland,UniversityLeeds,mention,0.5
bankofengland,ucl,mention,0.5
bankofengland,unisouthampton,mention,0.5
bankofengland,warwickuni,mention,0.5
bankofengland,MaryUYSEG,mention,0.5
bankofengland,UniofNewcastle,mention,0.5
bankofengland,durham_uni,mention,0.5
bankofengland,UniofReading,mention,0.5
bankofengland,AstonUniversity,mention,0.5
bankofengland,UniOfYork,mention,0.5
bankofengland,SOAS,mention,0.5
bankofengland,WombatSocialist,mention,0.5
bankofengland,BBCNewsround,mention,0.5
bankofengland,FinStbBoard,mention,0.5
bankofengland,EconClubNY,mention,0.5
bankofengland,WyrdMother,mention,0.5
bankofengland,LoveBattersea1,mention,0.5
bankofengland,Doug14224,mention,0.5
bankofengland,CastCapo,mention,0.5
bankofengland,StevieJD77,mention,0.5
bankofengland,joshuappreilly,mention,0.5
bankofengland,BillHolland84,mention,0.5
bankofengland,ourrachblogs,mention,0.5
bankofengland,TheXentertainer,mention,0.5
bankofengland,antiquestwins,mention,0.5
bankofengland,RikkiKimpton,mention,0.5
bankofengland,Michael_Dunn4,mention,0.5
bankofengland,jamesmarkellis,mention,0.5
bankofengland,HuwSayer,mention,0.5
bankofengland,adrianadastra,mention,0.5
bankofengland,dcbostonscouts,mention,0.5
bankofengland,marcbeckett,mention,0.5
bankofengland,k_miall,mention,0.5
bankofengland,jackdeegan94,mention,0.5
bankofengland,lardarz,mention,0.5
bankofengland,annakrees,mention,0.5
bankofengland,Sean_O_Tron,mention,0.5
bankofengland,e_eshn,mention,0.5
bankofengland,Crazybigredinni,mention,0.5
bankofengland,seakva,mention,0.5
bankofengland,bodleianlibs,mention,0.5
bankofengland,Chris8366,mention,0.5
bankofengland,JamesMarritt,mention,0.5
bankofengland,CityUniLondon,mention,0.5
bankofengland,Bruneluni,mention,0.5
bankofengland,UofGlasgow,mention,0.5
bankofengland,uniofleicester,mention,0.5
bankofengland,EdinburghUni,mention,0.5
bankofengland,LancasterUni,mention,0.5
bankofengland,UniWestminster,mention,0.5
bankofengland,cardiffuni,mention,0.5
bankofengland,Uni_of_Essex,mention,0.5
bankofengland,UniofBath,mention,0.5
bankofengland,djallbury,mention,0.5
bankofengland,tomcounsell,mention,0.5
bankofengland,SmallwoodTrust,mention,0.5
bankofengland,InSpireWalworth,mention,0.5
bankofengland,HorizonsNouveau,mention,0.5
bankofengland,appleofeyes66,mention,0.5
bankofengland,theBBBAwards,mention,0.5
bankofengland,Hengle_Bengle,mention,0.5
bankofengland,markylon,mention,0.5
bankofengland,JeremyKeller9,mention,0.5
bankofengland,julestheitguy,mention,0.5
bankofengland,Frequent_nomad,mention,0.5
bankofengland,riall7s,mention,0.5
bankofengland,alexdc21,mention,0.5
bankofengland,xXxXPuNKDXxXx,mention,0.5
bankofengland,chrisprodromou,mention,0.5
bankofengland,Offramp_tavanip,mention,0.5
bankofengland,darioperkins,mention,0.5
bankofengland,GlassdoorUK,mention,0.5
bankofengland,trevorhindson,mention,0.5
bankofengland,WombleMedic83,mention,0.5
bankofengland,listen_to_alex,mention,0.5
bankofengland,hiyorihm,mention,0.5
bankofengland,princessracheli,mention,0.5
bankofengland,Danjm1987,mention,0.5
bankofengland,basusoum,mention,0.5
bankofengland,TJSalim,mention,0.5
bankofengland,JayWill61251845,mention,0.5
bankofengland,FeliciaOgilby,mention,0.5
bankofengland,StarkieK,mention,0.5
bankofengland,samaritans,mention,0.5
bankofengland,MartinVogtPhoto,mention,0.5
bankofengland,ewingliam,mention,0.5
bankofengland,doddytyke,mention,0.5
bankofengland,JackJackProduct,mention,0.5
bankofengland,RangeHighSch,mention,0.5
bankofengland,LynneMinett,mention,0.5
bankofengland,SamuelHudd,mention,0.5
bankofengland,stepherswalton,mention,0.5
bankofengland,KieraHP12,mention,0.5
bankofengland,manwithfishhead,mention,0.5
bankofengland,Franfrinmusic,mention,0.5
bankofengland,sree,mention,0.5
bankofengland,Peston,mention,0.5
bankofengland,MorrisseyHelena,mention,0.5
bankofengland,RexLondon,mention,0.5
bankofengland,allowme,mention,0.5
bankofengland,NewsDude,mention,0.5
bankofengland,swiggle_muffin,mention,0.5
bankofengland,BerkeleyBrett,mention,0.5
bankofengland,beatledave,mention,0.5
bankofengland,fawcettsociety,mention,0.5
bankofengland,Primal_Rach,mention,0.5
bankofengland,NishkamCentre,mention,0.5
bankofengland,JohnDisco1,mention,0.5
bankofengland,GarethWatkins9,mention,0.5
bankofengland,Scorhill,mention,0.5
bankofengland,WFMuseums,mention,0.5
bankofengland,karlwilding,mention,0.5
bankofengland,benefacto,mention,0.5
bankofengland,Maggie55415765,mention,0.5
bankofengland,ladyrare1,mention,0.5
bankofengland,janieg33,mention,0.5
bankofengland,AgeUKGlos,mention,0.5
bankofengland,LighthouseTheat,mention,0.5
bankofengland,tombell01,mention,0.5
bankofengland,JADMiddy,mention,0.5
bankofengland,charlieukm,mention,0.5
bankofengland,riksbanken,mention,0.5
bankofengland,WhatLisaLoves80,mention,0.5
bankofengland,MandGProf,mention,0.5
bankofengland,NewYorkFed,mention,0.5
bankofengland,nfergus,mention,0.5
bankofengland,youngenterprise,mention,0.5
bankofengland,EAtkin,mention,0.5
bankofengland,Monsieur_Monty,mention,0.5
bankofengland,slippers_on,mention,0.5
bankofengland,kelle_hansman,mention,0.5
bankofengland,Cyberchallenge,mention,0.5
bankofengland,ujwaliofficial,mention,0.5
bankofengland,TeachFirst,mention,0.5
bankofengland,Bobby_Seagull,mention,0.5
bankofengland,Bravehearted15,mention,0.5
bankofengland,Helen88Shaw,mention,0.5
bankofengland,PSHEassociation,mention,0.5
bankofengland,belfastEmpire,mention,0.5
bankofengland,lucykellaway,mention,0.5
bankofengland,JodyCannon1,mention,0.5
bankofengland,Nikki3_G,mention,0.5
bankofengland,plasticoceans,mention,0.5
bankofengland,nataliefee,mention,0.5
bankofengland,LondonMarathon,mention,0.5
bankofengland,cbukhelp,mention,0.5
bankofengland,PatBerWA,mention,0.5
bankofengland,krissulli,mention,0.5
bankofengland,WalkTheLinesLDN,mention,0.5
bankofengland,SamanthaQuek,mention,0.5
bankofengland,billybragg,mention,0.5
bankofengland,SpiritofJD,mention,0.5
bankofengland,transferwise,mention,0.5
bankofengland,FasterPayments,mention,0.5
bankofengland,AnalyticaCeline,mention,0.5
bankofengland,badperm,mention,0.5
bankofengland,RobinsonThom,mention,0.5
bankofengland,HRH_TheQueen,mention,0.5
bankofengland,jacksibs,mention,0.5
bankofengland,NobbyAl88,mention,0.5
bankofengland,erobererr,mention,0.5
bankofengland,BrianAddison75,mention,0.5
bankofengland,PennySweetz,mention,0.5
bankofengland,paulswaby00,mention,0.5
bankofengland,bowtiesrcool24,mention,0.5
bankofengland,darkarmy730,mention,0.5
bankofengland,agescotland,mention,0.5
bankofengland,Azizur,mention,0.5
bankofengland,achmadsaleh97,mention,0.5
bankofengland,actionfrauduk,mention,0.5
bankofengland,G_Pavlou,mention,0.5
bankofengland,jaynerainey,mention,0.5
bankofengland,niamhblackrock,mention,0.5
bankofengland,laaauurrreenn,mention,0.5
bankofengland,Ben_garrod,mention,0.5
bankofengland,IgorCale2306,mention,0.5
bankofengland,DeLaRuePlc,mention,0.5
bankofengland,NRAwards,mention,0.5
bankofengland,john_seto,mention,0.5
bankofengland,SamDavison96,mention,0.5
bankofengland,WRidehalgh,mention,0.5
bankofengland,mxlly_smxth,mention,0.5
bankofengland,martynsibley,mention,0.5
bankofengland,ElvisAlligatori,mention,0.5
bankofengland,FeyazaK,mention,0.5
bankofengland,EducationShow,mention,0.5
bankofengland,ThistleyHough,mention,0.5
bankofengland,StaffsChambers,mention,0.5
bankofengland,DeeBart81,mention,0.5
bankofengland,SophiaCannon,mention,0.5
bankofengland,notNKspy,mention,0.5
bankofengland,notlobeel,mention,0.5
bankofengland,granttiller,mention,0.5
bankofengland,FedeGrilli,mention,0.5
bankofengland,tuczko,mention,0.5
bankofengland,NicDimond,mention,0.5
bankofengland,DameEvelyn,mention,0.5
bankofengland,imperialcollege,mention,0.5
bankofengland,UniStrathclyde,mention,0.5
bankofengland,wbs,mention,0.5
bankofengland,jeffddjames,mention,0.5
bankofengland,speakrs4schools,mention,0.5
bankofengland,BpoolCouncil,mention,0.5
bankofengland,AbbeyCassidy4,mention,0.5
bankofengland,srivrajesh,mention,0.5
bankofengland,housetoastonish,mention,0.5
bankofengland,XFchemist,mention,0.5
bankofengland,KimmyJ87,mention,0.5
bankofengland,joannedarcy,mention,0.5
bankofengland,b_and_fc,mention,0.5
bankofengland,Grandnes,mention,0.5
bankofengland,impyinc,mention,0.5
bankofengland,justfinancefdn,mention,0.5
bankofengland,VirginMoney,mention,0.5
bankofengland,robert_allinson,mention,0.5
bankofengland,esgarchitect,mention,0.5
bankofengland,Earlosnicho,mention,0.5
bankofengland,JSHNRTH,mention,0.5
bankofengland,MarkMil81896513,mention,0.5
bankofengland,Calder_High,mention,0.5
bankofengland,MattS_14,mention,0.5
bankofengland,kj_emm,mention,0.5
bankofengland,mikaelmilhoj,mention,0.5
bankofengland,Caralouise94,mention,0.5
bankofengland,Jennhay_7,mention,0.5
bankofengland,SirAlexHarris,mention,0.5
bankofengland,NambuGoto,mention,0.5
bankofengland,FrancesOGrady,mention,0.5
bankofengland,The_TUC,mention,0.5
bankofengland,thesnowdens,mention,0.5
bankofengland,LandlordCasey,mention,0.5
bankofengland,edballs,mention,0.5
bankofengland,nesan31nesan,mention,0.5
bankofengland,nikkymakes,mention,0.5
bankofengland,nolli15,mention,0.5
bankofengland,SummerInaya,mention,0.5
bankofengland,SharifFarag,mention,0.5
bankofengland,Saq5000,mention,0.5
bankofengland,SirQuinno,mention,0.5
bankofengland,zigismom,mention,0.5
bankofengland,HavenHouseCH,mention,0.5
bankofengland,macmillancancer,mention,0.5
bankofengland,houghhough,mention,0.5
bankofengland,nickbailey317,mention,0.5
bankofengland,lesleyasom,mention,0.5
bankofengland,Try7002,mention,0.5
bankofengland,bitcoin_mcr,mention,0.5
bankofengland,GabrielSterne,mention,0.5
bankofengland,FSB_TCFD,mention,0.5
bankofengland,jujitsu10,mention,0.5
bankofengland,AdamTempest,mention,0.5
bankofengland,pradeepCANTAB,mention,0.5
bankofengland,NessaWS,mention,0.5
bankofengland,DameStephanie_,mention,0.5
bankofengland,ClaireDecoded,mention,0.5
bankofengland,LSEplc,mention,0.5
bankofengland,GarrickHileman,mention,0.5
bankofengland,MarkFoxNews,mention,0.5
bankofengland,FinanceJames,mention,0.5
bankofengland,walutkursy,mention,0.5
bankofengland,CRESTadvocate,mention,0.5
bankofengland,Alan_Measles,mention,0.5
bankofengland,REXshopper,mention,0.5
bankofengland,PinkGiraffePty,mention,0.5
bankofengland,ellalovessassa1,mention,0.5
bankofengland,MediaGrrl1,mention,0.5
bankofengland,em_hank7,mention,0.5
bankofengland,benholmes77,mention,0.5
bankofengland,GagandeepRoy1,mention,0.5
bankofengland,rethinkecon,mention,0.5
bankofengland,ward_steph,mention,0.5
bankofengland,NewcastleNE1Can,mention,0.5
bankofengland,Dr_MatthewSwann,mention,0.5
bankofengland,AjayTarper,mention,0.5
bankofengland,potadohs,mention,0.5
bankofengland,oxfamgbpolicy,mention,0.5
bankofengland,ranvir01,mention,0.5
bankofengland,RJDG87,mention,0.5
bankofengland,RBS_Help,mention,0.5
bankofengland,TheGreenOrg,mention,0.5
bankofengland,codermay,mention,0.5
bankofengland,dokun24,mention,0.5
bankofengland,morqon,mention,0.5
bankofengland,ThomasWright95,mention,0.5
bankofengland,AdamSandiford_1,mention,0.5
bankofengland,BillRus50197276,mention,0.5
bankofengland,NeutralEnzyme,mention,0.5
bankofengland,QMUL,mention,0.5
bankofengland,EFazale,mention,0.5
bankofengland,valeria5a,mention,0.5
bankofengland,keithbook4,mention,0.5
bankofengland,pennysfromWales,mention,0.5
bankofengland,CuddlyMcCuddles,mention,0.5
bankofengland,oscarbg95,mention,0.5
bankofengland,DarrenBr00ks,mention,0.5
bankofengland,Agillespie1990,mention,0.5
bankofengland,mattskiC,mention,0.5
bankofengland,UniKent,mention,0.5
bankofengland,UniWestLondon,mention,0.5
bankofengland,Barrister_Baig,mention,0.5
bankofengland,ThCityandBeauty,mention,0.5
bankofengland,Chain,mention,0.5
bankofengland,mindbridge_ai,mention,0.5
bankofengland,NTT_DATA_UK,mention,0.5
bankofengland,dreasoning,mention,0.5
bankofengland,TomElford3,mention,0.5
bankofengland,edwardverity,mention,0.5
bankofengland,LucilleMackay1,mention,0.5
bankofengland,HNicholson3,mention,0.5
bankofengland,eifs_cymru,mention,0.5
bankofengland,GRANNYMUGGER,mention,0.5
bankofengland,AskNationwide,mention,0.5
bankofengland,thecarbontrust,mention,0.5
bankofengland,uniofeastanglia,mention,0.5
bankofengland,RoyalMintMuseum,mention,0.5
bankofengland,CarpeZytha,mention,0.5
bankofengland,day_x,mention,0.5
bankofengland,Paulyisme,mention,0.5
bankofengland,UniofExeter,mention,0.5
bankofengland,UniofGreenwich,mention,0.5
bankofengland,digvijay131,mention,0.5
bankofengland,hurryupwerlate,mention,0.5
bankofengland,heleneo1,mention,0.5
bankofengland,Ryan_Jones88,mention,0.5
bankofengland,CandlelightersT,mention,0.5
bankofengland,TheWiganParky,mention,0.5
bankofengland,_paddy_1300,mention,0.5
bankofengland,BookBesotted,mention,0.5
bankofengland,r_condy,mention,0.5
bankofengland,J_L_Underwood,mention,0.5
bankofengland,DadAndTwo,mention,0.5
bankofengland,libby_fayee,mention,0.5
bankofengland,BTGroup,mention,0.5
bankofengland,glenweyl,mention,0.5
bankofengland,MarkScott,mention,0.5
bankofengland,ESlibrarian,mention,0.5
bankofengland,UniOfSurrey,mention,0.5
bankofengland,moldovia,mention,0.5
bankofengland,Ralfy74,mention,0.5
bankofengland,SleepyDrunkDan,mention,0.5
bankofengland,lborouniversity,mention,0.5
bankofengland,Citi,mention,0.5
bankofengland,paulp9846,mention,0.5
bankofengland,AdamPosen,mention,0.5
bankofengland,macmillancoffee,mention,0.5
bankofengland,Myle_L_V,mention,0.5
bankofengland,RBAInfo,mention,0.5
bankofengland,unibirmingham,mention,0.5
bankofengland,jasonwarrender,mention,0.5
bankofengland,sophiedora,mention,0.5
bankofengland,AdairTurner,mention,0.5
bankofengland,Cassbusiness,mention,0.5
bankofengland,darlotony,mention,0.5
bankofengland,SamMacIntosh,mention,0.5
bankofengland,terryjwilding,mention,0.5
bankofengland,wiggywiggy,mention,0.5
bankofengland,Lukec720,mention,0.5
bankofengland,AlexPurwar,mention,0.5
bankofengland,The19Doors,mention,0.5
bankofengland,tlm_1,mention,0.5
bankofengland,DMoulsdale86,mention,0.5
bankofengland,fatimad123,mention,0.5
bankofengland,Greg_LW,mention,0.5
bankofengland,188693,mention,0.5
bankofengland,mfarmersmarket,mention,0.5
bankofengland,MichZiff,mention,0.5
bankofengland,NikkiWheelerUK,mention,0.5
bankofengland,cgledhill,mention,0.5
bankofengland,yoncesharry,mention,0.5
bankofengland,Jill02796099,mention,0.5
bankofengland,JeromeDavies1,mention,0.5
bankofengland,TimeOutLondon,mention,0.5
bankofengland,D34NTR4P,mention,0.5
bankofengland,yoriber,mention,0.5
bankofengland,PhattGreg,mention,0.5
bankofengland,deltadec1,mention,0.5
bankofengland,thedimmick,mention,0.5
bankofengland,balahl,mention,0.5
bankofengland,WinCathedral,mention,0.5
bankofengland,chunkie13,mention,0.5
bankofengland,chequeandcredit,mention,0.5
bankofengland,realstressless,mention,0.5
bankofengland,tweetnostalgia1,mention,0.5
bankofengland,tynewrc,mention,0.5
bankofengland,audiF1,mention,0.5
bankofengland,aussieDAS,mention,0.5
bankofengland,itspaulmcgroovy,mention,0.5
bankofengland,dariadoes,mention,0.5
bankofengland,MaxFassbrause,mention,0.5
bankofengland,NiallGlynn,mention,0.5
bankofengland,ANEMPTYTHREAT,mention,0.5
bankofengland,AdamJCornett,mention,0.5
bankofengland,KG_photos,mention,0.5
bankofengland,HazzyP83,mention,0.5
bankofengland,YEGONKIPKEMOI,mention,0.5
bankofengland,hausofrebecca,mention,0.5
bankofengland,mrgarryh,mention,0.5
bankofengland,JanSwatridge,mention,0.5
bankofengland,DP_TomR,mention,0.5
bankofengland,Modern_Lockey,mention,0.5
bankofengland,TheSharmz,mention,0.5
bankofengland,HelenGavaghan,mention,0.5
bankofengland,Ben_2198,mention,0.5
bankofengland,gaijingal,mention,0.5
bankofengland,JMurray804,mention,0.5
bankofengland,georgekbrown,mention,0.5
bankofengland,juliagoolia1982,mention,0.5
bankofengland,ILiveMovies,mention,0.5
bankofengland,VesperUK,mention,0.5
bankofengland,GOVUK,mention,0.5
bankofengland,WillDSaunders,mention,0.5
bankofengland,Asheboy,mention,0.5
bankofengland,Experimentus,mention,0.5
bankofengland,cdlxls,mention,0.5
bankofengland,Archoxfordshire,mention,0.5
bankofengland,TanDhesi,mention,0.5
bankofengland,guerra_newton,mention,0.5
